Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	FourWayAcc	Best
136	47	0.502333	0.508667	0.849333	0
136	48	0.501	0.503667	0.836	0
136	49	0.500333	0.523667	0.862333	0
136	50	0.501	0.51	0.85	0
136	51	0.500667	0.527	0.869	0
136	52	0.500333	0.508333	0.845333	0
136	53	0.501667	0.529	0.870333	0
136	54	0.500667	0.506	0.843333	0
136	55	0.500333	0.503333	0.832667	0
136	56	0.500333	0.521	0.853	0
136	57	0.501667	0.519333	0.852667	0
136	58	0.501667	0.524	0.868	0
136	59	0.500667	0.524667	0.865333	0
136	60	0.503	0.521667	0.863333	0
136	61	0.500333	0.509	0.845667	0
136	62	0.501667	0.529667	0.871667	0
136	63	0.500667	0.502	0.812	0
136	64	0.500333	0.508	0.844333	0
136	65	0.500333	0.502667	0.827667	0
136	66	0.501	0.506667	0.844667	0
136	67	0.501667	0.523333	0.867	0
136	68	0.501667	0.522667	0.863333	0
136	69	0.501333	0.523333	0.865333	0
136	70	0.500333	0.533667	0.874	0
136	71	0.502667	0.529333	0.871667	0
136	72	0.501	0.507	0.847667	0
136	73	0.501333	0.522	0.860667	0
136	74	0.501333	0.504333	0.839	0
136	75	0.500667	0.526	0.868333	0
136	76	0.503	0.521333	0.861667	0
136	77	0.501	0.509333	0.849	0
136	78	0.504333	0.519	0.853667	0
136	79	0.501	0.525333	0.869	0
136	80	0.502	0.525	0.869333	0
136	81	0.500667	0.503333	0.834	0
136	82	0.501333	0.522667	0.861333	0
136	83	0.500333	0.532333	0.870333	0
136	84	0.500667	0.533667	0.874667	0
136	85	0.500333	0.527	0.868	0
136	86	0.503	0.532667	0.877	0
136	87	0.500667	0.523	0.859667	0
136	88	0.501	0.532	0.873	0
136	89	0.501333	0.510667	0.850667	0
136	90	0.502333	0.523	0.865667	0
136	91	0.501333	0.533667	0.876333	0
136	92	0.501333	0.521667	0.858	0
136	93	0.500667	0.532667	0.874333	0
136	94	0.500333	0.509333	0.847333	0
136	95	0.500667	0.507333	0.845667	0
136	96	0.500667	0.522333	0.859333	0
136	97	0.501333	0.532	0.874667	0
136	98	0.500333	0.525667	0.867	0
136	99	0.502	0.524	0.868667	0
136	100	0.501667	0.520667	0.857333	0
136	101	0.500333	0.502	0.810333	0
136	102	0.501	0.503	0.835	0
136	103	0.501333	0.52	0.854	0
136	104	0.501	0.522333	0.860667	0
136	105	0.501333	0.530667	0.874	0
136	106	0.503	0.522333	0.864	0
136	107	0.500333	0.526	0.867667	0
136	108	0.502667	0.521333	0.860333	0
136	109	0.502333	0.520333	0.857	0
136	110	0.501333	0.509333	0.849667	0
136	111	0.501667	0.51	0.850667	0
136	112	0.501	0.532333	0.873667	0
136	113	0.500667	0.503667	0.835	0
136	114	0.500667	0.505	0.840333	0
136	115	0.500667	0.503	0.83	0
136	116	0.500667	0.520333	0.851667	0
136	117	0.501333	0.523667	0.866667	0
136	118	0.502	0.522667	0.864	0
136	119	0.502667	0.521667	0.862	0
136	120	0.501333	0.509	0.848667	0
136	121	0.503667	0.518667	0.852	0
136	122	0.501	0.525	0.868	0
136	123	0.502667	0.532333	0.875667	0
136	124	0.503	0.532333	0.876	0
136	125	0.503667	0.524333	0.869	0
136	126	0.501333	0.533333	0.876	0
136	127	0.501	0.533667	0.876	0
136	128	0.502	0.528333	0.870333	0
136	129	0.501667	0.524333	0.868333	0
136	130	0.501333	0.520667	0.856333	0
136	131	0.501	0.522	0.86	0
136	132	0.500667	0.512	0.851	0
136	133	0.500667	0.521333	0.856	0
136	134	0.500333	0.525	0.865333	0
136	135	0.501333	0.505	0.840667	0
136	136	0.501	0.524333	0.867333	0
136	137	0.500667	0.508333	0.847	0
136	138	0.501667	0.523667	0.867333	0
136	139	0.500667	0.532333	0.873333	0
136	140	0.503	0.524667	0.869	0
136	141	0.502667	0.532667	0.876667	0
136	142	0.502333	0.522667	0.865333	0
136	143	0.500667	0.532	0.872667	0
136	144	0.502333	0.522	0.862333	0
136	145	0.502	0.520333	0.856667	0
136	146	0.501333	0.51	0.850333	0
136	147	0.501667	0.522333	0.862667	0
136	148	0.501	0.532667	0.875	0
136	149	0.501333	0.520333	0.856	0
136	150	0.500667	0.511667	0.849667	0
136	151	0.500333	0.52	0.851	0
136	152	0.502	0.529667	0.872	0
136	153	0.502333	0.53	0.873	0
136	154	0.500667	0.509667	0.848	0
136	155	0.501333	0.529667	0.870667	0
136	156	0.501667	0.521	0.859	0
136	157	0.501333	0.524333	0.867667	0
136	158	0.501	0.523667	0.863333	0
136	159	0.502	0.529333	0.871	0
136	160	0.502333	0.521667	0.861333	0
136	161	0.500667	0.525333	0.867333	0
136	162	0.502667	0.533	0.877	0
136	163	0.500667	0.502667	0.829333	0
136	164	0.500667	0.522	0.858333	0
136	165	0.502	0.523667	0.868333	1
136	166	0.500667	0.520667	0.853	0
136	167	0.501667	0.52	0.855667	0
136	168	0.501	0.521	0.855	0
136	169	0.502333	0.532667	0.876	0
136	170	0.500667	0.530333	0.872333	0
137	1	0.500333	0.508667	0.877	0
137	2	0.500667	0.502667	0.846667	0
137	3	0.5	0.503	0.845333	0
137	4	0.501333	0.506333	0.874333	0
137	5	0.500333	0.503	0.846667	0
137	6	0.500333	0.507	0.872333	0
137	7	0.500333	0.508333	0.876	0
137	8	0.500667	0.508	0.879667	0
137	9	0.501333	0.505667	0.872667	0
137	10	0.502	0.510667	0.887667	0
137	11	0.503333	0.508333	0.885667	0
137	12	0.501	0.510333	0.884667	0
137	13	0.502333	0.511333	0.888667	0
137	14	0.500333	0.510333	0.883667	0
137	15	0.501	0.513333	0.888	0
137	16	0.501	0.507	0.876	0
137	17	0.501667	0.509333	0.885	0
137	18	0.503	0.508667	0.886	0
137	19	0.500333	0.511667	0.885333	0
137	20	0.500333	0.509333	0.879333	0
137	21	0.501	0.503667	0.857667	0
137	22	0.501	0.51	0.884333	0
137	23	0.500333	0.502667	0.846	0
137	24	0.500667	0.507	0.875	0
137	25	0.501	0.507667	0.878	0
137	26	0.501667	0.505667	0.873	0
137	27	0.501333	0.508333	0.882333	0
137	28	0.500333	0.514	0.889333	0
137	29	0.501	0.515333	0.890667	0
137	30	0.501	0.504	0.858	0
137	31	0.502333	0.509	0.885667	0
137	32	0.500333	0.509	0.879	0
137	33	0.503	0.508333	0.885333	0
137	34	0.502667	0.507667	0.881667	0
137	35	0.501667	0.508	0.881667	0
137	36	0.500333	0.506	0.870667	0
137	37	0.500333	0.51	0.882	0
137	38	0.500333	0.505	0.858	0
137	39	0.501	0.508333	0.881333	0
137	40	0.501333	0.508667	0.884667	0
137	41	0.501667	0.510333	0.887333	0
137	42	0.500333	0.506667	0.871667	0
137	43	0.500333	0.511333	0.884	0
137	44	0.503667	0.512	0.889333	0
137	45	0.501	0.509333	0.883333	0
137	46	0.501667	0.508333	0.884	0
137	47	0.503	0.510333	0.888	0
137	48	0.500333	0.509667	0.881333	0
137	49	0.500667	0.51	0.884	0
137	50	0.501333	0.508	0.880667	0
137	51	0.502	0.507	0.877667	0
137	52	0.503667	0.51	0.888	0
137	53	0.501	0.505333	0.868333	0
137	54	0.502333	0.514	0.891	0
137	55	0.501333	0.511	0.887	0
137	56	0.501667	0.51	0.886333	0
137	57	0.504	0.510333	0.888667	0
137	58	0.504	0.510667	0.889333	0
137	59	0.500667	0.513667	0.889	0
137	60	0.501667	0.504333	0.861	0
137	61	0.501333	0.507667	0.88	0
137	62	0.501333	0.505	0.867667	0
137	63	0.500667	0.505	0.867	0
137	64	0.501667	0.507333	0.881333	0
137	65	0.502	0.508	0.882	0
137	66	0.501	0.509	0.882333	0
137	67	0.500667	0.505333	0.868	0
137	68	0.502	0.514	0.890333	0
137	69	0.501333	0.510333	0.885667	0
137	70	0.503333	0.511333	0.889	0
137	71	0.501333	0.504333	0.860667	0
137	72	0.500667	0.513333	0.887	0
137	73	0.501	0.503333	0.857	0
137	74	0.500667	0.504333	0.859	0
137	75	0.500333	0.506333	0.871	0
137	76	0.503	0.509667	0.887667	1
137	77	0.503667	0.511	0.889	0
137	78	0.500667	0.508333	0.880333	0
137	79	0.502	0.511	0.888	0
137	80	0.503	0.509	0.886333	0
137	81	0.502	0.505667	0.873333	0
137	82	0.501	0.508667	0.882	0
137	83	0.501333	0.515	0.891	0
137	84	0.501333	0.51	0.885	0
137	85	0.501	0.512	0.887	0
137	86	0.500667	0.509	0.880667	0
137	87	0.500667	0.509333	0.881667	0
137	88	0.504333	0.509667	0.888333	0
137	89	0.502667	0.511	0.888333	0
137	90	0.502667	0.509667	0.886667	0
137	91	0.502667	0.508667	0.885333	0
137	92	0.502	0.509667	0.885667	0
137	93	0.502667	0.509333	0.886333	0
137	94	0.500667	0.510333	0.884333	0
137	95	0.501667	0.511667	0.888	0
137	96	0.502	0.512	0.888667	0
137	97	0.503	0.511	0.888667	0
137	98	0.503	0.510667	0.888333	0
137	99	0.502667	0.513667	0.890667	0
137	100	0.501667	0.514	0.89	0
137	101	0.500667	0.514	0.889667	0
137	102	0.501	0.504333	0.860333	0
137	103	0.501333	0.503	0.855667	0
137	104	0.501	0.508	0.88	0
137	105	0.501333	0.514333	0.890667	0
137	106	0.500667	0.509667	0.883333	0
137	107	0.502333	0.51	0.887667	0
137	108	0.501667	0.504	0.859333	0
137	109	0.502333	0.513667	0.889333	0
137	110	0.501667	0.511	0.887667	0
137	111	0.500667	0.510667	0.884667	0
137	112	0.501	0.505667	0.869	0
138	1	0.501	0.502333	0.899	0
138	2	0.501333	0.504	0.904	0
138	3	0.501	0.507333	0.91	0
138	4	0.500333	0.502	0.897333	0
138	5	0.500333	0.504	0.900333	0
138	6	0.501	0.503	0.900333	0
138	7	0.501	0.503667	0.901333	0
138	8	0.500333	0.504333	0.901667	0
138	9	0.500333	0.506667	0.908333	0
138	10	0.500667	0.505	0.905	0
138	11	0.500333	0.507333	0.909	0
138	12	0.501	0.504333	0.904	0
138	13	0.500333	0.503667	0.9	0
138	14	0.501	0.503333	0.901	0
138	15	0.500667	0.508333	0.911	0
138	16	0.500667	0.504	0.903	0
138	17	0.500333	0.508667	0.909333	0
138	18	0.500667	0.502	0.898333	0
138	19	0.500667	0.506333	0.908333	0
138	20	0.500667	0.505333	0.905333	0
138	21	0.501	0.506333	0.908667	0
138	22	0.502	0.505333	0.905667	0
138	23	0.500333	0.505	0.904	0
138	24	0.500333	0.506	0.907667	0
138	25	0.500667	0.508	0.910667	0
138	26	0.500333	0.504667	0.902333	0
138	27	0.501	0.506667	0.909333	0
138	28	0.501	0.506	0.908333	1
138	29	0.500333	0.502333	0.898	0
138	30	0.501	0.508333	0.911333	0
138	31	0.500667	0.504667	0.903667	0
138	32	0.501333	0.507	0.909667	0
138	33	0.500667	0.508667	0.911333	0
138	34	0.501333	0.507667	0.911	0
138	35	0.500667	0.505667	0.906333	0
138	36	0.500667	0.507667	0.910333	0
139	1	0.500333	0.502	0.884667	0
139	2	0.500667	0.504333	0.897	0
139	3	0.5	0.504667	0.893667	0
139	4	0.500333	0.508667	0.904	0
139	5	0.500333	0.510667	0.908333	0
139	6	0.501	0.505	0.899667	0
139	7	0.501	0.501667	0.884	0
139	8	0.500333	0.510333	0.907667	0
139	9	0.500333	0.502333	0.886667	0
139	10	0.500667	0.512	0.911333	0
139	11	0.500333	0.501667	0.883333	0
139	12	0.500667	0.508333	0.905	0
139	13	0.500333	0.505667	0.900333	0
139	14	0.500667	0.503333	0.890333	0
139	15	0.501667	0.507	0.904	0
139	16	0.500333	0.507333	0.902	0
139	17	0.501	0.512333	0.912333	0
139	18	0.500667	0.503667	0.895667	0
139	19	0.500667	0.51	0.91	0
139	20	0.500667	0.511667	0.911	0
139	21	0.500333	0.511333	0.909	0
139	22	0.501333	0.508	0.905667	0
139	23	0.500333	0.503	0.887667	0
139	24	0.500333	0.506667	0.901333	0
139	25	0.500333	0.505	0.897333	0
139	26	0.501	0.509667	0.91	0
139	27	0.500333	0.509333	0.905667	0
139	28	0.500667	0.507	0.902333	0
139	29	0.500333	0.505333	0.9	0
139	30	0.500667	0.506667	0.901667	0
139	31	0.501	0.507	0.903667	0
139	32	0.500333	0.509667	0.906	0
139	33	0.502	0.507667	0.906333	0
139	34	0.500333	0.503333	0.89	0
139	35	0.501	0.513	0.912667	0
139	36	0.502	0.511333	0.913667	0
139	37	0.501	0.511333	0.911667	0
139	38	0.501333	0.507667	0.904	0
139	39	0.503333	0.511	0.914667	0
139	40	0.5	0.501667	0.882667	0
139	41	0.501333	0.512333	0.914	0
139	42	0.501333	0.510667	0.911667	0
139	43	0.500667	0.505	0.899333	0
139	44	0.500667	0.511333	0.910333	0
139	45	0.501	0.503	0.889	0
139	46	0.501333	0.51	0.911333	0
139	47	0.501333	0.514	0.915	0
139	48	0.502667	0.511	0.914333	0
139	49	0.501667	0.508	0.906	0
139	50	0.501	0.512	0.912	0
139	51	0.500667	0.508	0.903333	0
139	52	0.502667	0.509333	0.912	0
139	53	0.502	0.509333	0.911667	0
139	54	0.501	0.513333	0.913333	0
139	55	0.502333	0.513667	0.915667	0
139	56	0.501	0.508333	0.905333	0
139	57	0.500667	0.509667	0.909333	0
139	58	0.501667	0.512667	0.914667	0
139	59	0.501333	0.509	0.909333	0
139	60	0.501667	0.515	0.915333	0
139	61	0.501667	0.508333	0.907667	0
139	62	0.500667	0.504667	0.898667	0
139	63	0.502667	0.513	0.915333	0
139	64	0.502	0.509	0.911	0
139	65	0.500333	0.501333	0.882667	0
139	66	0.501	0.511	0.911333	0
139	67	0.501	0.509333	0.909333	0
139	68	0.502	0.511667	0.914	0
139	69	0.502333	0.510667	0.913	0
139	70	0.502	0.508667	0.91	0
139	71	0.502333	0.511667	0.915	0
139	72	0.501333	0.513333	0.914667	0
139	73	0.500333	0.504333	0.892333	0
139	74	0.501667	0.509667	0.912333	1
139	75	0.502	0.514	0.915667	0
139	76	0.500333	0.513667	0.912333	0
139	77	0.503	0.513667	0.916333	0
139	78	0.501333	0.509667	0.910667	0
139	79	0.502333	0.511	0.913667	0
139	80	0.501667	0.507667	0.905667	0
139	81	0.501	0.508667	0.907333	0
139	82	0.502333	0.509	0.911333	0
139	83	0.502333	0.509667	0.912667	0
139	84	0.501667	0.509333	0.911333	0
139	85	0.501	0.509	0.908333	0
139	86	0.502	0.513	0.915	0
139	87	0.500667	0.506333	0.901	0
139	88	0.501667	0.512	0.913667	0
139	89	0.501333	0.511667	0.912	0
139	90	0.501333	0.512	0.912333	0
140	1	0.5	0.512667	0.875333	0
140	2	0.500333	0.504	0.859333	0
140	3	0.5	0.502667	0.840333	0
140	4	0.500667	0.501667	0.836	0
140	5	0.5	0.513	0.875667	0
140	6	0.500333	0.51	0.882667	0
140	7	0.500667	0.505333	0.868667	0
140	8	0.500333	0.506667	0.868333	0
140	9	0.500333	0.502	0.835667	0
140	10	0.500333	0.502333	0.852667	0
140	11	0.501667	0.503667	0.864	0
140	12	0.500333	0.507333	0.872667	0
140	13	0.500667	0.503667	0.862	0
140	14	0.500667	0.502667	0.858667	0
140	15	0.500333	0.508667	0.879333	0
140	16	0.500333	0.503333	0.858	0
140	17	0.500667	0.514667	0.889333	0
140	18	0.500333	0.504333	0.863333	0
140	19	0.500333	0.502667	0.853	0
140	20	0.500333	0.501667	0.835333	0
140	21	0.500333	0.506333	0.868	0
140	22	0.500667	0.515333	0.891	0
140	23	0.500333	0.510667	0.884333	0
140	24	0.500333	0.506	0.867667	0
140	25	0.500333	0.508333	0.878	0
140	26	0.502	0.507667	0.880667	0
140	27	0.501333	0.504	0.864667	0
140	28	0.500333	0.507	0.871	0
140	29	0.501333	0.503333	0.863	0
140	30	0.500667	0.507333	0.877	0
140	31	0.500667	0.515667	0.891333	0
140	32	0.501	0.506	0.869333	0
140	33	0.501	0.506667	0.875667	0
140	34	0.502333	0.505	0.869667	0
140	35	0.500333	0.512	0.887333	0
140	36	0.500333	0.509667	0.882333	0
140	37	0.501	0.511	0.886	0
140	38	0.500333	0.516	0.891	0
140	39	0.501667	0.503	0.86	0
140	40	0.501333	0.514333	0.889667	0
140	41	0.501	0.509667	0.883667	0
140	42	0.501667	0.515667	0.892333	0
140	43	0.501	0.511333	0.888333	0
140	44	0.501	0.502667	0.859	0
140	45	0.502333	0.511667	0.888667	0
140	46	0.501333	0.512	0.889	0
140	47	0.501	0.503667	0.863333	0
140	48	0.501667	0.508	0.880667	0
140	49	0.501333	0.504667	0.869	0
140	50	0.501	0.509	0.882333	0
140	51	0.501333	0.511	0.888	0
140	52	0.501333	0.514	0.889333	0
140	53	0.501667	0.505	0.869333	0
140	54	0.501	0.502333	0.857667	0
140	55	0.500333	0.515667	0.888333	0
140	56	0.5	0.508	0.869667	0
140	57	0.500667	0.506333	0.874	0
140	58	0.501333	0.505667	0.870333	0
140	59	0.501	0.51	0.884	0
140	60	0.501333	0.516333	0.892333	0
140	61	0.502	0.505667	0.872667	0
140	62	0.501333	0.507667	0.879667	0
140	63	0.501333	0.508333	0.880333	0
140	64	0.501	0.504667	0.868667	0
140	65	0.501	0.502	0.836333	0
140	66	0.500667	0.511	0.885667	0
140	67	0.501	0.515	0.89	0
140	68	0.500333	0.508	0.877	0
140	69	0.501	0.515333	0.891333	0
140	70	0.501	0.514667	0.889667	0
140	71	0.500667	0.511333	0.886	0
140	72	0.500333	0.504667	0.865333	0
140	73	0.500333	0.503667	0.858333	0
140	74	0.500667	0.504	0.862667	0
140	75	0.500333	0.505667	0.867	0
140	76	0.501667	0.507667	0.88	0
140	77	0.500667	0.509	0.882	0
140	78	0.501333	0.514667	0.89	0
140	79	0.501	0.505333	0.869	0
140	80	0.500333	0.511667	0.886	0
140	81	0.500667	0.512	0.888	0
140	82	0.501	0.508	0.878	0
140	83	0.501	0.510333	0.884667	0
140	84	0.501333	0.506	0.872	0
140	85	0.500333	0.513	0.888	0
140	86	0.500667	0.508333	0.879333	0
140	87	0.500667	0.507	0.876333	0
140	88	0.501	0.506333	0.875	0
140	89	0.501667	0.514667	0.890333	0
140	90	0.501333	0.515	0.890333	0
140	91	0.501	0.509333	0.883333	0
140	92	0.501667	0.512333	0.889333	0
140	93	0.501333	0.510667	0.887667	1
140	94	0.500667	0.51	0.883333	0
140	95	0.500667	0.508667	0.880667	0
140	96	0.501	0.508667	0.881667	0
141	1	0.5	0.506	0.847	0
141	2	0.5	0.512333	0.873333	0
141	3	0.5	0.502667	0.838333	0
141	4	0.500333	0.501333	0.838333	0
141	5	0.500333	0.516667	0.888333	0
141	6	0.500667	0.517667	0.891333	0
141	7	0.500667	0.502333	0.850667	0
141	8	0.500667	0.502	0.849667	0
141	9	0.500333	0.504	0.859667	0
141	10	0.501333	0.517	0.891333	0
141	11	0.501	0.502667	0.854	0
141	12	0.501333	0.503667	0.862	0
141	13	0.500333	0.511667	0.876333	0
141	14	0.500333	0.514333	0.887	0
141	15	0.500333	0.503	0.850333	0
141	16	0.501	0.518	0.892	0
141	17	0.500333	0.519	0.892333	0
141	18	0.501	0.506667	0.870667	0
141	19	0.500333	0.511	0.875	0
141	20	0.500333	0.503667	0.855	0
141	21	0.500333	0.513	0.884667	0
141	22	0.500333	0.513333	0.885333	0
141	23	0.501333	0.513333	0.888	0
141	24	0.500667	0.501667	0.849	0
141	25	0.500667	0.504333	0.863667	0
141	26	0.500667	0.512333	0.882667	0
141	27	0.500667	0.518333	0.892333	0
141	28	0.500333	0.509	0.870667	0
141	29	0.501667	0.513	0.887333	0
141	30	0.5	0.512667	0.876333	0
141	31	0.501	0.506	0.869333	0
141	32	0.501667	0.514333	0.89	0
141	33	0.501	0.511667	0.882	0
141	34	0.502667	0.514	0.890667	0
141	35	0.500667	0.515	0.889333	0
141	36	0.500667	0.502667	0.853667	0
141	37	0.501	0.513667	0.887333	0
141	38	0.501333	0.512667	0.886667	0
141	39	0.500667	0.506	0.868667	0
141	40	0.501	0.51	0.875333	0
141	41	0.500333	0.505333	0.864	0
141	42	0.500333	0.506	0.866667	0
141	43	0.501333	0.513667	0.889	0
141	44	0.500333	0.511333	0.876	0
141	45	0.500333	0.510667	0.874	0
141	46	0.500333	0.508333	0.869667	0
141	47	0.500667	0.507	0.870333	0
141	48	0.501333	0.512333	0.886333	0
141	49	0.500333	0.517667	0.890667	0
141	50	0.500333	0.501667	0.847	0
141	51	0.501	0.513	0.886333	0
141	52	0.500667	0.505667	0.868333	0
141	53	0.501	0.509333	0.873667	0
141	54	0.500333	0.517	0.889667	0
141	55	0.501667	0.512667	0.887	0
141	56	0.500667	0.518667	0.893	0
141	57	0.500333	0.508	0.869333	0
141	58	0.500667	0.512667	0.884	0
141	59	0.501	0.505667	0.868667	0
141	60	0.500667	0.513667	0.886	0
141	61	0.500333	0.512667	0.880667	0
141	62	0.502	0.509667	0.875	0
141	63	0.500333	0.502	0.849	0
141	64	0.501667	0.51	0.875667	0
141	65	0.500667	0.516667	0.889667	0
141	66	0.501333	0.506	0.870667	0
141	67	0.500333	0.506333	0.867	0
141	68	0.501	0.504	0.863333	0
141	69	0.500667	0.514	0.887	0
141	70	0.501	0.503	0.860667	0
141	71	0.501	0.510333	0.876333	0
141	72	0.501333	0.513	0.887	0
141	73	0.501333	0.518333	0.893	0
141	74	0.501333	0.517333	0.891667	0
141	75	0.503	0.514333	0.891333	0
141	76	0.501333	0.514333	0.889333	0
141	77	0.501333	0.511667	0.883	0
141	78	0.502	0.512667	0.887333	0
141	79	0.501667	0.509667	0.874667	0
141	80	0.500333	0.513667	0.885667	0
141	81	0.501	0.507333	0.871	0
141	82	0.502	0.514	0.890333	1
141	83	0.501667	0.505667	0.87	0
141	84	0.500333	0.505667	0.866	0
141	85	0.500667	0.514333	0.888333	0
141	86	0.500333	0.502333	0.85	0
141	87	0.500667	0.517	0.891	0
141	88	0.501	0.512667	0.885333	0
141	89	0.501	0.510667	0.876667	0
141	90	0.500667	0.508	0.871	0
141	91	0.502333	0.513	0.887667	0
141	92	0.502	0.518	0.894333	0
141	93	0.500667	0.511	0.876333	0
141	94	0.501	0.504667	0.865667	0
141	95	0.501	0.511333	0.877667	0
141	96	0.500333	0.518667	0.891667	0
141	97	0.501333	0.507	0.872	0
141	98	0.500333	0.508667	0.87	0
141	99	0.500667	0.508333	0.871667	0
141	100	0.501	0.508667	0.872	0
141	101	0.500667	0.511667	0.881667	0
141	102	0.500667	0.505	0.866667	0
141	103	0.500667	0.503333	0.861667	0
141	104	0.501667	0.518	0.892333	0
141	105	0.502333	0.512333	0.886667	0
141	106	0.500667	0.519	0.893667	0
141	107	0.500333	0.507667	0.868667	0
141	108	0.501333	0.505333	0.867667	0
141	109	0.501333	0.510667	0.877	0
141	110	0.501	0.516667	0.89	0
141	111	0.502	0.517667	0.893667	0
142	1	0.500333	0.503	0.844	0
142	2	0.500333	0.504	0.849667	0
142	3	0.500667	0.501667	0.837333	0
142	4	0.500333	0.505333	0.853667	0
142	5	0.500667	0.503	0.844333	0
142	6	0.500333	0.505	0.853	0
142	7	0.500333	0.515333	0.879333	0
142	8	0.501333	0.511667	0.876667	0
142	9	0.501	0.508	0.866	0
142	10	0.501	0.513333	0.88	0
142	11	0.500333	0.515	0.879	0
142	12	0.501	0.509	0.870667	0
142	13	0.500667	0.515667	0.880667	0
142	14	0.502	0.513	0.881667	0
142	15	0.500333	0.502333	0.837	0
142	16	0.500333	0.503667	0.847	0
142	17	0.500333	0.517	0.879667	0
142	18	0.501333	0.513	0.881	0
142	19	0.500667	0.505333	0.857	0
142	20	0.500333	0.509	0.865333	0
142	21	0.500333	0.510333	0.870667	0
142	22	0.500667	0.503333	0.846	0
142	23	0.500667	0.511333	0.875	0
142	24	0.501	0.507667	0.865	0
142	25	0.500333	0.513	0.876	0
142	26	0.500333	0.506	0.856	0
142	27	0.501667	0.506	0.862	0
142	28	0.500667	0.512667	0.879333	0
142	29	0.500333	0.509333	0.869667	0
142	30	0.501333	0.507333	0.864333	0
142	31	0.501	0.506667	0.863333	0
142	32	0.500667	0.519667	0.883	0
142	33	0.501333	0.506	0.861	0
142	34	0.500667	0.512333	0.879	0
142	35	0.500333	0.502	0.836333	0
142	36	0.500667	0.510667	0.873667	0
142	37	0.500333	0.511333	0.874	0
142	38	0.500667	0.509	0.869	0
142	39	0.500667	0.518667	0.882333	0
142	40	0.501667	0.510333	0.876	0
142	41	0.501	0.509667	0.872667	0
142	42	0.500667	0.508667	0.867667	0
142	43	0.500333	0.506333	0.861	0
142	44	0.500667	0.506667	0.862667	0
142	45	0.501333	0.512	0.877	0
142	46	0.502333	0.509	0.872333	0
142	47	0.502	0.514	0.882333	0
142	48	0.500667	0.505	0.853333	0
142	49	0.502	0.512	0.877667	0
142	50	0.500333	0.508667	0.865	0
142	51	0.501	0.507333	0.863667	0
142	52	0.501	0.506333	0.862333	0
142	53	0.500333	0.518667	0.882	0
142	54	0.501333	0.510333	0.875	0
142	55	0.502333	0.51	0.876	1
142	56	0.500333	0.52	0.882667	0
142	57	0.501333	0.509	0.871	0
142	58	0.500333	0.51	0.870333	0
142	59	0.500667	0.515	0.880333	0
142	60	0.500667	0.512	0.876667	0
142	61	0.501	0.502	0.837667	0
142	62	0.501333	0.507667	0.866333	0
142	63	0.501333	0.509333	0.872	0
142	64	0.500333	0.506667	0.862	0
142	65	0.501667	0.513667	0.881667	0
142	66	0.500667	0.508	0.865	0
142	67	0.502667	0.512667	0.882333	0
142	68	0.501667	0.51	0.874	0
142	69	0.501333	0.505667	0.860333	0
142	70	0.502	0.509667	0.874	0
142	71	0.500667	0.51	0.872333	0
142	72	0.500667	0.507	0.863	0
142	73	0.500667	0.517667	0.881333	0
142	74	0.501	0.518	0.882667	0
142	75	0.500333	0.518	0.881333	0
142	76	0.502	0.51	0.875	0
142	77	0.501667	0.508667	0.870333	0
142	78	0.501667	0.512667	0.881	0
142	79	0.502	0.509333	0.872667	0
142	80	0.500667	0.508333	0.867333	0
142	81	0.502	0.509	0.871667	0
142	82	0.502	0.514333	0.882667	0
142	83	0.500667	0.518333	0.881667	0
142	84	0.502667	0.509667	0.875333	0
142	85	0.500333	0.512	0.874333	0
142	86	0.500667	0.509333	0.871667	0
142	87	0.500333	0.505667	0.854333	0
142	88	0.501333	0.506333	0.862667	0
142	89	0.501	0.518333	0.883	0
142	90	0.500667	0.505667	0.858	0
142	91	0.501	0.515333	0.881333	0
142	92	0.501333	0.502333	0.838667	0
142	93	0.501667	0.509	0.871333	0
142	94	0.501333	0.515667	0.882	0
142	95	0.501	0.518667	0.883333	0
142	96	0.501	0.517667	0.881667	0
143	1	0.5	0.512333	0.863	0
143	2	0.500333	0.507667	0.858	0
143	3	0.500333	0.512	0.865	0
143	4	0.501	0.520667	0.872333	0
143	5	0.500333	0.509	0.861	0
143	6	0.502	0.506333	0.858333	0
143	7	0.501	0.503333	0.852333	0
