Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	FiveWayAcc	Best
230	25	0.500333	0.508	0.871667	0
230	26	0.500667	0.506	0.868	0
230	27	0.500333	0.512	0.887333	0
230	28	0.500333	0.507	0.867667	0
230	29	0.500333	0.513	0.888667	0
230	30	0.500667	0.509333	0.880667	0
230	31	0.500667	0.511333	0.889	0
230	32	0.500667	0.502333	0.828333	0
230	33	0.500667	0.505333	0.862333	0
230	34	0.501667	0.507667	0.874333	0
230	35	0.500333	0.511	0.886	0
230	36	0.501	0.506333	0.87	0
230	37	0.500333	0.512667	0.888	0
230	38	0.501	0.51	0.883667	0
230	39	0.502	0.508333	0.875333	0
230	40	0.501333	0.508	0.874	0
230	41	0.500667	0.507333	0.871333	0
230	42	0.500667	0.509	0.878333	0
230	43	0.500667	0.502667	0.838	0
230	44	0.500667	0.512667	0.890667	0
230	45	0.501667	0.503333	0.846333	0
230	46	0.501333	0.507333	0.873	0
230	47	0.500667	0.509667	0.881	0
230	48	0.500333	0.511333	0.887	0
230	49	0.500333	0.503667	0.844667	0
230	50	0.501	0.509667	0.882	0
230	51	0.500667	0.512	0.889667	0
230	52	0.500333	0.510667	0.884667	0
230	53	0.501	0.511	0.889	0
230	54	0.500667	0.504667	0.858667	0
230	55	0.501	0.508	0.873333	0
230	56	0.501333	0.503667	0.846	0
230	57	0.500667	0.51	0.883333	0
230	58	0.501	0.510333	0.887667	1
230	59	0.500667	0.502	0.796667	0
230	60	0.501667	0.507333	0.874	0
230	61	0.501333	0.508667	0.874667	0
230	62	0.500667	0.512333	0.890333	0
230	63	0.500667	0.510667	0.888333	0
230	64	0.501	0.503667	0.845333	0
231	1	0.5	0.51	0.811333	0
231	2	0.500333	0.502333	0.784667	0
231	3	0.500333	0.503	0.817	0
231	4	0.500333	0.507	0.855667	0
231	5	0.500333	0.510333	0.862667	0
231	6	0.500333	0.519333	0.881667	0
231	7	0.500333	0.506333	0.851	0
231	8	0.501	0.506	0.854667	0
231	9	0.500667	0.511	0.87	0
231	10	0.500333	0.505333	0.85	0
231	11	0.501	0.513333	0.877333	0
231	12	0.500333	0.502667	0.816667	0
231	13	0.500667	0.507	0.856333	0
231	14	0.500667	0.502667	0.817	0
231	15	0.500333	0.507333	0.856	0
231	16	0.500667	0.503	0.82	0
231	17	0.501667	0.502667	0.818	0
231	18	0.500667	0.507667	0.857	0
231	19	0.501	0.518667	0.883	0
231	20	0.500333	0.504667	0.849667	0
231	21	0.501	0.508333	0.862667	0
231	22	0.501333	0.502667	0.817667	0
231	23	0.500333	0.505667	0.850667	0
231	24	0.501333	0.505667	0.855	0
231	25	0.500333	0.520333	0.884333	0
231	26	0.501667	0.520667	0.888667	0
231	27	0.501333	0.504	0.823333	0
231	28	0.502333	0.510333	0.87	0
231	29	0.501	0.508667	0.863667	0
231	30	0.500333	0.515	0.880333	0
231	31	0.500333	0.503667	0.82	0
231	32	0.500667	0.504667	0.851	0
231	33	0.500667	0.504333	0.849333	0
231	34	0.500667	0.514	0.879	0
231	35	0.500333	0.52	0.884	0
231	36	0.500667	0.513667	0.877667	0
231	37	0.501	0.505333	0.854333	0
231	38	0.500333	0.514	0.876667	0
231	39	0.501	0.512667	0.874333	0
231	40	0.501	0.504	0.822667	0
231	41	0.501333	0.504667	0.853	0
231	42	0.500333	0.504	0.820333	0
231	43	0.501	0.507333	0.859333	0
231	44	0.500333	0.511	0.868333	0
231	45	0.500667	0.519	0.883667	0
231	46	0.500667	0.512667	0.872333	0
231	47	0.500667	0.508667	0.861667	0
231	48	0.501	0.512333	0.873667	0
231	49	0.502	0.519667	0.886667	0
231	50	0.501333	0.509	0.864333	0
231	51	0.501	0.514333	0.882	0
231	52	0.502667	0.506	0.857333	0
231	53	0.502	0.511333	0.874	0
231	54	0.501667	0.520333	0.888	0
231	55	0.502333	0.506667	0.859	0
231	56	0.500667	0.509333	0.863	0
231	57	0.500667	0.520667	0.885667	0
231	58	0.501	0.513667	0.88	0
231	59	0.501	0.509	0.864	0
231	60	0.501667	0.511667	0.874	0
231	61	0.501	0.521	0.888	0
231	62	0.502	0.521	0.889667	0
231	63	0.501333	0.514	0.882667	1
231	64	0.500333	0.510667	0.867667	0
231	65	0.500333	0.513	0.871333	0
231	66	0.500667	0.508333	0.859667	0
231	67	0.500667	0.506667	0.855	0
231	68	0.501667	0.521	0.889	0
231	69	0.500333	0.513667	0.876333	0
231	70	0.501333	0.520667	0.888	0
231	71	0.501333	0.514667	0.883	0
231	72	0.502	0.506	0.856667	0
231	73	0.501	0.52	0.885667	0
231	74	0.501	0.519	0.885	0
231	75	0.500667	0.520333	0.885	0
231	76	0.502	0.507667	0.860333	0
231	77	0.500667	0.505	0.854	0
231	78	0.501333	0.504333	0.85	0
231	79	0.500333	0.514667	0.879	0
231	80	0.501333	0.509333	0.865	0
231	81	0.500333	0.519667	0.883333	0
231	82	0.501667	0.511	0.871333	0
231	83	0.502667	0.511	0.872667	0
231	84	0.502	0.506333	0.858667	0
231	85	0.500333	0.509	0.862	0
231	86	0.500667	0.510333	0.867	0
231	87	0.501333	0.510667	0.869667	0
231	88	0.500667	0.514333	0.879667	0
231	89	0.501333	0.507	0.859333	0
231	90	0.501667	0.522333	0.889333	0
231	91	0.501333	0.510333	0.869	0
231	92	0.501667	0.505333	0.854667	0
231	93	0.502667	0.521667	0.89	0
231	94	0.501	0.513	0.876667	0
231	95	0.501333	0.507667	0.859667	0
231	96	0.501333	0.512	0.874	0
231	97	0.502333	0.506	0.857	0
231	98	0.501667	0.511333	0.873	0
231	99	0.501	0.510667	0.868333	0
231	100	0.501333	0.503667	0.822667	0
231	101	0.500333	0.519	0.880667	0
231	102	0.502333	0.519667	0.887	0
231	103	0.501667	0.512	0.874333	0
231	104	0.501333	0.521667	0.888667	0
231	105	0.502333	0.510667	0.872	0
231	106	0.500667	0.519667	0.884	0
231	107	0.502333	0.505667	0.856333	0
231	108	0.500667	0.503667	0.822333	0
231	109	0.501	0.511667	0.872667	0
231	110	0.501333	0.519667	0.885333	0
231	111	0.501667	0.506667	0.858667	0
231	112	0.501333	0.512667	0.875333	0
231	113	0.501333	0.506333	0.855333	0
231	114	0.500667	0.515333	0.880667	0
231	115	0.501	0.511333	0.871333	0
231	116	0.501667	0.507667	0.86	0
231	117	0.501333	0.506667	0.857667	0
231	118	0.501	0.514	0.880667	0
231	119	0.501667	0.508333	0.863333	0
231	120	0.502333	0.507333	0.859667	0
231	121	0.501	0.520667	0.887667	0
231	122	0.501667	0.52	0.887667	0
231	123	0.501667	0.510667	0.870667	0
231	124	0.500667	0.509667	0.865	0
231	125	0.501	0.507	0.859	0
231	126	0.501333	0.511333	0.872	0
231	127	0.501	0.503333	0.820333	0
231	128	0.501667	0.519667	0.886333	0
231	129	0.501667	0.512333	0.875	0
232	1	0.5	0.502667	0.803	0
232	2	0.501	0.507667	0.877	0
232	3	0.500333	0.509333	0.882	0
232	4	0.500333	0.508333	0.88	0
232	5	0.500333	0.502	0.803	0
232	6	0.500667	0.502333	0.823333	0
232	7	0.501333	0.504	0.85	0
232	8	0.500667	0.508667	0.882333	0
232	9	0.500333	0.510667	0.888333	0
232	10	0.501667	0.504333	0.851	0
232	11	0.501	0.504667	0.857	0
232	12	0.501333	0.508	0.879667	0
232	13	0.500667	0.505	0.854667	0
232	14	0.500667	0.510667	0.890333	0
232	15	0.500667	0.509333	0.883667	0
232	16	0.500333	0.503667	0.827	0
232	17	0.500333	0.505333	0.859667	0
232	18	0.500667	0.506	0.866333	0
232	19	0.500333	0.511	0.889	0
232	20	0.500333	0.504	0.831333	0
232	21	0.501	0.509333	0.885667	0
232	22	0.500333	0.511667	0.890667	0
232	23	0.500667	0.503667	0.828333	0
232	24	0.501	0.503	0.826667	0
232	25	0.500333	0.51	0.886	0
232	26	0.500667	0.509667	0.886	0
232	27	0.500667	0.504667	0.85	0
232	28	0.500667	0.508	0.879	0
232	29	0.500333	0.511333	0.890333	0
232	30	0.501	0.507333	0.875667	0
232	31	0.501	0.511333	0.893	0
232	32	0.501	0.511	0.892333	0
232	33	0.500333	0.502333	0.803333	0
232	34	0.500333	0.509667	0.885333	0
232	35	0.501	0.508333	0.882667	0
232	36	0.501667	0.512	0.894	0
232	37	0.501	0.509	0.885	0
232	38	0.503333	0.513333	0.896	0
232	39	0.502667	0.510333	0.891	0
232	40	0.501667	0.512667	0.894667	0
232	41	0.500667	0.51	0.89	0
232	42	0.501333	0.508667	0.884	0
232	43	0.501	0.503333	0.827667	0
232	44	0.500667	0.503333	0.826333	0
232	45	0.500333	0.512	0.891	0
232	46	0.503	0.512333	0.895333	0
232	47	0.501333	0.505	0.857667	0
232	48	0.500667	0.511667	0.893	0
232	49	0.501667	0.511667	0.893333	0
232	50	0.502667	0.513	0.895333	0
232	51	0.502333	0.514333	0.895333	0
232	52	0.500333	0.506667	0.866	0
232	53	0.501	0.503667	0.828667	0
232	54	0.500667	0.504	0.849667	0
232	55	0.502333	0.511667	0.894667	0
232	56	0.502333	0.507	0.87	0
232	57	0.501	0.507	0.868333	0
232	58	0.501333	0.512333	0.894	0
232	59	0.503	0.512667	0.895667	0
232	60	0.500667	0.509	0.882667	0
232	61	0.500667	0.511333	0.890667	0
232	62	0.501333	0.506333	0.866667	0
232	63	0.501333	0.506667	0.868667	0
232	64	0.501667	0.506333	0.868667	0
232	65	0.501	0.509667	0.888333	0
232	66	0.502	0.511333	0.893667	0
232	67	0.501333	0.513333	0.894333	0
232	68	0.501	0.506667	0.868	0
232	69	0.502667	0.511667	0.895	0
232	70	0.500333	0.505	0.854333	0
232	71	0.500333	0.505667	0.86	0
232	72	0.501667	0.506667	0.869667	0
232	73	0.501	0.508667	0.883	0
232	74	0.503	0.514	0.896333	0
232	75	0.501333	0.510333	0.890333	0
232	76	0.501	0.510667	0.892	1
232	77	0.502	0.512	0.894667	0
232	78	0.501667	0.511	0.892667	0
233	1	0.5	0.504667	0.708333	0
233	2	0.500667	0.501667	0.790667	0
233	3	0.5	0.509333	0.871667	0
233	4	0.500333	0.504667	0.850667	0
233	5	0.500333	0.503	0.836	0
233	6	0.500667	0.505667	0.862667	0
233	7	0.5	0.507667	0.868667	0
233	8	0.500333	0.506	0.861667	0
233	9	0.501	0.505667	0.864333	0
233	10	0.500333	0.508	0.877	0
233	11	0.500333	0.507333	0.87	0
233	12	0.500333	0.505	0.856	0
233	13	0.501667	0.509667	0.888	0
233	14	0.500333	0.502	0.791333	0
233	15	0.500667	0.502667	0.837	0
233	16	0.500667	0.507	0.869667	0
233	17	0.500333	0.508333	0.877333	0
233	18	0.500333	0.511333	0.888667	0
233	19	0.501667	0.509333	0.887333	0
233	20	0.500333	0.501667	0.790333	0
233	21	0.500333	0.508667	0.878667	0
233	22	0.500667	0.503667	0.839	0
233	23	0.500333	0.509667	0.883667	0
233	24	0.500667	0.508	0.878667	0
233	25	0.501667	0.505667	0.865	0
233	26	0.501	0.508	0.879	0
233	27	0.500667	0.509667	0.884667	0
233	28	0.501	0.502667	0.837333	0
233	29	0.501	0.506667	0.871667	0
233	30	0.500333	0.509	0.882333	0
233	31	0.500333	0.504	0.838333	0
233	32	0.500667	0.507333	0.875667	0
233	33	0.501333	0.508	0.879333	0
233	34	0.502333	0.514	0.893667	0
233	35	0.500333	0.504333	0.850333	0
233	36	0.500667	0.504333	0.850667	0
233	37	0.501	0.509667	0.886667	0
233	38	0.500333	0.505667	0.861333	0
233	39	0.500333	0.509333	0.883333	0
233	40	0.501333	0.511	0.891	0
233	41	0.501	0.503	0.838667	0
233	42	0.501	0.508667	0.884	0
233	43	0.502	0.508333	0.882	0
233	44	0.501333	0.507667	0.878667	0
233	45	0.501	0.510333	0.887333	0
233	46	0.501	0.507667	0.878	0
233	47	0.500667	0.502333	0.792	0
233	48	0.501333	0.509	0.885667	0
233	49	0.503333	0.512667	0.892	0
233	50	0.500333	0.503667	0.837333	0
233	51	0.501333	0.504333	0.851	0
233	52	0.500667	0.505333	0.860667	0
233	53	0.501667	0.509	0.886667	0
233	54	0.500333	0.506667	0.869333	0
233	55	0.502667	0.513667	0.894	0
233	56	0.501333	0.51	0.888333	0
233	57	0.500667	0.509	0.884	0
233	58	0.501	0.509	0.884333	0
233	59	0.501	0.511	0.888667	0
233	60	0.503333	0.514	0.894333	0
233	61	0.500667	0.503333	0.838	0
233	62	0.501333	0.509667	0.887667	0
233	63	0.501	0.507	0.872	0
233	64	0.500667	0.508667	0.881333	0
233	65	0.502333	0.513333	0.893333	0
233	66	0.502	0.511	0.891333	0
233	67	0.501	0.505333	0.861	0
233	68	0.503333	0.513	0.892667	0
233	69	0.503	0.512667	0.891667	0
233	70	0.501	0.510667	0.887667	0
233	71	0.500667	0.510667	0.886667	0
233	72	0.501333	0.504667	0.857667	0
233	73	0.501333	0.510667	0.890333	1
233	74	0.502	0.508	0.881667	0
233	75	0.502	0.507333	0.876333	0
233	76	0.501	0.505	0.859	0
233	77	0.502	0.508667	0.884333	0
233	78	0.502	0.514	0.893333	0
233	79	0.503667	0.513	0.893	0
233	80	0.504	0.512667	0.892667	0
233	81	0.504	0.511667	0.891667	0
234	1	0.500667	0.502333	0.829	0
234	2	0.500667	0.506667	0.892667	0
234	3	0.501	0.514	0.898333	0
234	4	0.500667	0.502667	0.867333	0
234	5	0.501333	0.514333	0.9	0
234	6	0.500667	0.508667	0.893667	0
234	7	0.501	0.509333	0.896333	0
234	8	0.500333	0.507	0.892333	0
234	9	0.500667	0.503	0.867667	0
234	10	0.500333	0.514	0.897	0
234	11	0.500667	0.503333	0.885	0
234	12	0.501	0.515	0.902	0
234	13	0.501333	0.515333	0.903333	0
234	14	0.500667	0.504333	0.886667	0
234	15	0.500333	0.515667	0.901333	0
234	16	0.500333	0.503	0.828667	0
234	17	0.500667	0.509667	0.896	0
234	18	0.500667	0.513667	0.897333	0
234	19	0.502333	0.512667	0.897333	0
234	20	0.501333	0.506667	0.893333	0
234	21	0.500333	0.502667	0.828	0
234	22	0.500333	0.509	0.894	0
234	23	0.501	0.516	0.904	0
234	24	0.500667	0.515	0.900667	0
234	25	0.500333	0.503667	0.886	0
234	26	0.500333	0.515333	0.901	0
234	27	0.500667	0.506333	0.891667	0
234	28	0.501667	0.514	0.899333	0
234	29	0.500667	0.515667	0.901667	0
234	30	0.500667	0.504	0.886333	0
234	31	0.500333	0.504333	0.886333	0
234	32	0.502333	0.513333	0.899333	0
234	33	0.500667	0.509	0.895667	0
234	34	0.501	0.503	0.884667	0
234	35	0.500333	0.503333	0.881667	0
234	36	0.501333	0.503667	0.887	0
234	37	0.501333	0.514667	0.902	0
234	38	0.501	0.504	0.887333	0
234	39	0.501	0.507667	0.895333	0
234	40	0.501	0.514333	0.898667	0
234	41	0.501	0.514667	0.9	0
234	42	0.501667	0.506667	0.894	0
234	43	0.501333	0.516667	0.904333	0
234	44	0.502	0.516333	0.904667	0
234	45	0.500333	0.509333	0.895	0
234	46	0.501333	0.51	0.896667	0
234	47	0.501	0.503333	0.886333	0
234	48	0.501	0.515667	0.903667	0
234	49	0.500667	0.516	0.902333	0
234	50	0.501333	0.504667	0.888	0
234	51	0.501333	0.513333	0.897333	0
234	52	0.501667	0.508333	0.896	1
234	53	0.501333	0.514	0.899	0
234	54	0.501333	0.507	0.895	0
234	55	0.501667	0.513333	0.898333	0
234	56	0.501	0.515333	0.903	0
234	57	0.502333	0.507333	0.895333	0
234	58	0.502333	0.516667	0.905	0
234	59	0.500667	0.505	0.887667	0
234	60	0.501333	0.513667	0.897667	0
234	61	0.501667	0.515667	0.904333	0
234	62	0.502	0.515333	0.904	0
235	1	0.500333	0.510667	0.878333	0
235	2	0.5	0.504667	0.846667	0
235	3	0.500667	0.506667	0.867333	0
235	4	0.500333	0.504333	0.849	0
235	5	0.501	0.506333	0.867333	0
235	6	0.500667	0.505333	0.862333	0
235	7	0.501333	0.509667	0.881	0
235	8	0.500333	0.511667	0.879667	0
235	9	0.501	0.504333	0.852667	0
235	10	0.500333	0.508667	0.871667	0
235	11	0.501	0.502333	0.833333	0
235	12	0.500333	0.505333	0.854	0
235	13	0.503	0.514	0.892	0
235	14	0.500333	0.510333	0.878	0
235	15	0.500333	0.508333	0.870333	0
235	16	0.500333	0.505	0.853667	0
235	17	0.500667	0.507	0.869333	0
235	18	0.500667	0.506	0.863667	0
235	19	0.500667	0.503	0.841	0
235	20	0.501	0.507667	0.873667	0
235	21	0.501	0.515	0.891333	0
235	22	0.501	0.507333	0.872	0
235	23	0.501	0.510333	0.884333	0
235	24	0.500667	0.512333	0.886667	0
235	25	0.501	0.514667	0.890667	0
235	26	0.500667	0.512	0.885667	0
235	27	0.502	0.507	0.873333	0
235	28	0.501	0.511667	0.886	0
235	29	0.500333	0.507333	0.868667	0
235	30	0.500667	0.502667	0.839	0
235	31	0.502333	0.513667	0.890333	0
235	32	0.501333	0.509	0.875667	0
235	33	0.501333	0.507667	0.874	0
235	34	0.501	0.507	0.870333	0
235	35	0.500667	0.511	0.883667	0
235	36	0.501	0.512333	0.888	0
235	37	0.501	0.505	0.861	0
235	38	0.502	0.514	0.891667	0
235	39	0.502333	0.515	0.894	0
235	40	0.500667	0.514667	0.889667	0
235	41	0.500333	0.503	0.838667	0
235	42	0.502667	0.515333	0.894667	0
235	43	0.501667	0.503	0.841333	0
235	44	0.500667	0.515333	0.890667	0
235	45	0.501	0.514	0.89	0
235	46	0.501667	0.515667	0.893	0
235	47	0.501	0.509333	0.879667	0
235	48	0.500333	0.51	0.877667	0
235	49	0.502	0.514667	0.893333	0
235	50	0.500333	0.515333	0.889333	0
235	51	0.500333	0.512333	0.886	0
235	52	0.501667	0.504333	0.854	0
235	53	0.501667	0.507333	0.874	0
235	54	0.501	0.511	0.885333	0
235	55	0.500667	0.507667	0.871667	0
235	56	0.501667	0.503333	0.843	0
235	57	0.500333	0.506667	0.865	0
235	58	0.501	0.506667	0.869333	0
235	59	0.501	0.503333	0.842333	0
235	60	0.500667	0.509667	0.879667	0
235	61	0.500333	0.515	0.887333	0
235	62	0.500667	0.507333	0.87	0
235	63	0.501667	0.503667	0.843333	0
235	64	0.501667	0.515333	0.892667	0
235	65	0.501	0.502667	0.839333	0
235	66	0.501	0.514333	0.890333	0
235	67	0.500333	0.504	0.846667	0
235	68	0.502	0.511333	0.889667	1
235	69	0.501667	0.506667	0.870667	0
235	70	0.500667	0.505	0.854667	0
235	71	0.502333	0.515667	0.894333	0
235	72	0.501333	0.503667	0.842667	0
235	73	0.501333	0.515	0.892	0
235	74	0.500667	0.509	0.872333	0
235	75	0.500667	0.504667	0.852333	0
235	76	0.500333	0.507	0.868333	0
235	77	0.500667	0.514	0.888667	0
235	78	0.501667	0.507	0.871333	0
235	79	0.501667	0.510333	0.885667	0
235	80	0.501333	0.504333	0.853333	0
235	81	0.501	0.506	0.866333	0
235	82	0.501	0.515333	0.891667	0
235	83	0.500667	0.510667	0.883	0
235	84	0.501333	0.508333	0.874667	0
235	85	0.502	0.514333	0.892333	0
235	86	0.501333	0.512	0.887333	0
235	87	0.501333	0.510667	0.886667	0
235	88	0.501333	0.506667	0.87	0
235	89	0.501333	0.504	0.852	0
235	90	0.500333	0.514667	0.886333	0
235	91	0.501667	0.511333	0.889333	0
235	92	0.5	0.505333	0.852333	0
235	93	0.500667	0.505667	0.863	0
235	94	0.502	0.513667	0.89	0
235	95	0.502	0.516	0.893667	0
235	96	0.503	0.515667	0.895667	0
235	97	0.502667	0.515667	0.895	0
235	98	0.500667	0.509333	0.877	0
235	99	0.502333	0.506333	0.871	0
235	100	0.502	0.511	0.888667	0
235	101	0.500667	0.516667	0.891	0
235	102	0.500667	0.503667	0.842333	0
235	103	0.500667	0.51	0.881667	0
235	104	0.501333	0.507333	0.873333	0
235	105	0.502	0.503667	0.843667	0
235	106	0.501333	0.511667	0.887	0
235	107	0.501333	0.51	0.884333	0
235	108	0.502	0.51	0.885333	0
235	109	0.501667	0.508	0.876667	0
236	1	0.500333	0.503333	0.821	0
236	2	0.500333	0.503	0.820333	0
236	3	0.500333	0.516333	0.882667	0
236	4	0.501	0.504333	0.861667	0
236	5	0.500333	0.513667	0.882	0
236	6	0.500333	0.51	0.872667	0
236	7	0.500333	0.505667	0.860667	0
236	8	0.500333	0.504667	0.859333	0
236	9	0.500333	0.506	0.866	0
236	10	0.500333	0.509667	0.872333	0
236	11	0.500333	0.503667	0.852667	0
236	12	0.500333	0.521	0.891333	0
236	13	0.500667	0.504667	0.860333	0
236	14	0.501667	0.508667	0.875333	0
236	15	0.500333	0.517	0.884333	0
236	16	0.501	0.521333	0.892333	0
236	17	0.500667	0.505333	0.863333	0
236	18	0.501	0.503	0.853667	0
236	19	0.500333	0.508667	0.868	0
236	20	0.5	0.504667	0.854667	0
236	21	0.501	0.503667	0.859667	0
236	22	0.500333	0.512667	0.881333	0
236	23	0.502667	0.507333	0.872667	0
236	24	0.501333	0.508667	0.875	0
236	25	0.501333	0.507333	0.871333	0
236	26	0.501333	0.521333	0.893	0
236	27	0.501	0.505	0.867	0
236	28	0.500333	0.511	0.875333	0
236	29	0.500333	0.512	0.880333	0
236	30	0.500667	0.518333	0.890667	0
236	31	0.501	0.517	0.889	0
236	32	0.500667	0.509333	0.874	0
236	33	0.501333	0.505333	0.869333	0
236	34	0.501667	0.520667	0.892333	0
236	35	0.501	0.503333	0.854667	0
236	36	0.500333	0.506333	0.866667	0
236	37	0.501	0.509333	0.876667	0
236	38	0.501333	0.512333	0.884667	0
236	39	0.502	0.507333	0.872333	0
236	40	0.500333	0.508333	0.867667	0
236	41	0.502333	0.516	0.887667	0
236	42	0.501	0.518333	0.891	0
236	43	0.500333	0.511333	0.88	0
236	44	0.500333	0.517667	0.887	0
236	45	0.502333	0.512667	0.885333	1
236	46	0.500667	0.510333	0.877	0
236	47	0.501333	0.512667	0.885	0
236	48	0.500667	0.503667	0.858333	0
236	49	0.502667	0.507667	0.874667	0
236	50	0.500667	0.512333	0.883333	0
236	51	0.500667	0.51	0.875	0
236	52	0.500667	0.506	0.866667	0
236	53	0.501333	0.504667	0.866667	0
236	54	0.501	0.511333	0.882	0
236	55	0.500667	0.518	0.89	0
236	56	0.500667	0.517	0.888	0
236	57	0.501667	0.508	0.875	0
236	58	0.500667	0.503333	0.854333	0
236	59	0.500667	0.520667	0.891	0
236	60	0.500667	0.503	0.853	0
236	61	0.500667	0.504	0.859667	0
236	62	0.500667	0.516333	0.884	0
236	63	0.501333	0.511333	0.882667	0
236	64	0.501667	0.520333	0.892	0
236	65	0.502333	0.522	0.893667	0
236	66	0.500667	0.516667	0.886333	0
236	67	0.502	0.516667	0.89	0
236	68	0.500333	0.504	0.858	0
236	69	0.500667	0.521333	0.891667	0
236	70	0.501	0.505333	0.868	0
236	71	0.501	0.507667	0.872333	0
236	72	0.501	0.516667	0.888	0
236	73	0.500333	0.518333	0.888333	0
236	74	0.500667	0.509	0.873333	0
236	75	0.501333	0.512	0.884333	0
236	76	0.501667	0.506333	0.871	0
236	77	0.501667	0.522667	0.893667	0
236	78	0.501333	0.517333	0.890333	0
236	79	0.501	0.51	0.877	0
236	80	0.501	0.511	0.880667	0
236	81	0.500333	0.520667	0.890667	0
236	82	0.501333	0.509	0.876667	0
236	83	0.501333	0.511667	0.883	0
236	84	0.502667	0.513667	0.886667	0
236	85	0.501667	0.507	0.871667	0
236	86	0.501667	0.522	0.893333	0
236	87	0.501	0.518	0.890667	0
236	88	0.501667	0.506	0.869667	0
236	89	0.501333	0.517	0.89	0
236	90	0.500667	0.522667	0.892333	0
236	91	0.501667	0.517333	0.891	0
236	92	0.500667	0.506333	0.868333	0
236	93	0.500667	0.511	0.877667	0
236	94	0.502	0.522333	0.894	0
236	95	0.502	0.514	0.885667	0
236	96	0.500333	0.510333	0.875	0
236	97	0.501	0.509	0.874667	0
236	98	0.501333	0.516	0.886333	0
236	99	0.502	0.518	0.892	0
236	100	0.500667	0.517667	0.888333	0
236	101	0.502	0.506333	0.871333	0
236	102	0.501	0.518667	0.891333	0
236	103	0.501	0.512667	0.883667	0
236	104	0.501333	0.508	0.873667	0
236	105	0.501667	0.516667	0.889333	0
236	106	0.502333	0.516667	0.890333	0
236	107	0.501	0.516333	0.886333	0
236	108	0.501667	0.516333	0.886667	0
236	109	0.502333	0.513333	0.886	0
236	110	0.501333	0.507	0.870667	0
236	111	0.501	0.517333	0.889333	0
236	112	0.500333	0.523333	0.892	0
236	113	0.501333	0.506667	0.869667	0
236	114	0.501	0.521667	0.892667	0
236	115	0.501333	0.505	0.867333	0
236	116	0.500667	0.523	0.892667	0
236	117	0.503	0.507333	0.873333	0
236	118	0.502	0.516333	0.889	0
236	119	0.500667	0.508	0.871333	0
236	120	0.501667	0.506667	0.871333	0
236	121	0.501	0.512	0.882333	0
236	122	0.502	0.517	0.891	0
236	123	0.502	0.517667	0.891667	0
236	124	0.502	0.515667	0.886	0
237	1	0.500667	0.503	0.842333	0
237	2	0.500333	0.507	0.885667	0
237	3	0.500667	0.503333	0.869333	0
237	4	0.500667	0.508333	0.898	0
237	5	0.501	0.505667	0.885333	0
237	6	0.501333	0.508333	0.899	0
237	7	0.501	0.509	0.901	0
237	8	0.500667	0.509667	0.903333	0
237	9	0.500667	0.510667	0.906	0
237	10	0.501667	0.508667	0.901667	0
237	11	0.500667	0.504667	0.881667	0
237	12	0.500333	0.507333	0.890333	0
237	13	0.501	0.505333	0.885	0
237	14	0.500333	0.511	0.905	0
237	15	0.500333	0.508333	0.896667	0
237	16	0.501667	0.511	0.908	0
237	17	0.501	0.51	0.905333	0
237	18	0.501	0.508667	0.9	0
237	19	0.500667	0.51	0.905	0
237	20	0.500667	0.511333	0.906667	0
237	21	0.502	0.508667	0.902	0
237	22	0.500667	0.505	0.882	0
237	23	0.500333	0.508	0.895	0
237	24	0.501	0.507333	0.894	0
237	25	0.501333	0.508667	0.901333	0
237	26	0.501667	0.506	0.887	0
237	27	0.502333	0.508667	0.902333	0
237	28	0.502667	0.512	0.910667	0
237	29	0.501333	0.503	0.845	0
237	30	0.500333	0.509333	0.899	0
237	31	0.500667	0.505333	0.884333	0
237	32	0.501333	0.509667	0.903667	0
237	33	0.500333	0.505	0.881667	0
237	34	0.502	0.510333	0.906667	0
237	35	0.500333	0.51	0.903333	0
237	36	0.501	0.506667	0.887	0
237	37	0.501333	0.51	0.906	0
237	38	0.501667	0.511667	0.908333	0
237	39	0.501667	0.508333	0.900667	0
237	40	0.502333	0.512	0.910333	0
237	41	0.500333	0.503667	0.877	0
237	42	0.501333	0.507667	0.897667	0
237	43	0.501	0.510333	0.905667	0
237	44	0.501	0.503	0.842667	0
237	45	0.501333	0.504	0.879	0
237	46	0.500667	0.507667	0.894	0
