Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	ThreeWayAcc	FourWayAcc	Best
1180	41	0.501333	0.503667	0.513	0.717667	0
1180	42	0.501333	0.503333	0.513667	0.717333	0
1180	43	0.500667	0.504333	0.516333	0.734333	0
1180	44	0.501	0.504333	0.509667	0.697	0
1180	45	0.502667	0.507333	0.526333	0.754333	0
1180	46	0.501667	0.507	0.525333	0.751667	0
1180	47	0.501	0.504667	0.516	0.734333	0
1180	48	0.501	0.505	0.516	0.735333	0
1180	49	0.501	0.504333	0.515333	0.733667	0
1180	50	0.501667	0.506333	0.520667	0.744667	0
1180	51	0.501	0.505333	0.527333	0.744	0
1180	52	0.501333	0.505	0.527667	0.744667	0
1180	53	0.501667	0.503	0.515	0.717	0
1180	54	0.502667	0.506667	0.524333	0.751333	0
1180	55	0.502333	0.505667	0.524	0.749	0
1180	56	0.502667	0.506667	0.523333	0.750333	0
1180	57	0.502333	0.506	0.519667	0.743	0
1180	58	0.502667	0.505667	0.520333	0.742667	0
1180	59	0.500333	0.504667	0.510333	0.695667	0
1180	60	0.502	0.507	0.522	0.748667	0
1180	61	0.502	0.506	0.523333	0.747	0
1180	62	0.501	0.506333	0.524667	0.747333	0
1180	63	0.501333	0.503333	0.518667	0.734667	1
1180	64	0.501667	0.506667	0.525333	0.751	0
1180	65	0.501667	0.506	0.524333	0.750667	0
1180	66	0.501	0.505	0.529	0.747333	0
1180	67	0.503	0.506	0.516	0.738	0
1180	68	0.501333	0.506333	0.515	0.736667	0
1180	69	0.502	0.506	0.516667	0.738667	0
1180	70	0.501333	0.505667	0.525667	0.75	0
1180	71	0.502	0.505667	0.525	0.750667	0
1180	72	0.500667	0.506	0.52	0.740333	0
1180	73	0.501333	0.506333	0.519333	0.741	0
1180	74	0.501	0.505	0.514667	0.729667	0
1180	75	0.501667	0.503667	0.511667	0.716	0
1180	76	0.502	0.504667	0.528667	0.746	0
1180	77	0.501667	0.504333	0.529333	0.746667	0
1180	78	0.501667	0.504667	0.529	0.746333	0
1180	79	0.502333	0.504667	0.528667	0.747667	0
1180	80	0.503	0.507	0.523667	0.750667	0
1180	81	0.503	0.506333	0.524	0.751667	0
1180	82	0.502	0.507	0.524	0.750333	0
1180	83	0.502667	0.507	0.524667	0.752	0
1180	84	0.501333	0.505	0.510667	0.715667	0
1180	85	0.501333	0.504333	0.514667	0.731333	0
1180	86	0.502	0.506333	0.520333	0.744333	0
1180	87	0.501667	0.505333	0.524667	0.744	0
1180	88	0.501	0.506667	0.521	0.746	0
1180	89	0.501333	0.506	0.521333	0.743667	0
1180	90	0.503	0.506	0.525	0.751333	0
1180	91	0.500333	0.507667	0.520333	0.740333	0
1180	92	0.500667	0.505	0.516667	0.735333	0
1180	93	0.502333	0.504	0.515	0.727667	0
1180	94	0.500667	0.505333	0.526333	0.74	0
1180	95	0.502667	0.505333	0.524667	0.749667	0
1180	96	0.503	0.505667	0.524333	0.749667	0
1180	97	0.501333	0.505	0.528667	0.746	0
1180	98	0.500667	0.503333	0.512	0.709667	0
1180	99	0.501	0.503667	0.512333	0.710667	0
1180	100	0.501	0.503333	0.511	0.708	0
1181	1	0.502	0.506	0.523333	0.747333	0
1181	2	0.502	0.506	0.517667	0.735333	0
1181	3	0.501	0.503333	0.514	0.723333	0
1181	4	0.501	0.504667	0.509667	0.715667	0
1181	5	0.501	0.505	0.519	0.732333	1
1181	6	0.501333	0.506667	0.525667	0.753	0
1181	7	0.501	0.503333	0.513667	0.721333	0
1181	8	0.501	0.505	0.513333	0.725	0
1181	9	0.502667	0.505	0.522	0.740667	0
1181	10	0.503	0.508333	0.524333	0.751	0
1181	11	0.502	0.503333	0.515	0.725	0
1181	12	0.501	0.506	0.520667	0.737667	0
1181	13	0.501667	0.505333	0.523667	0.744667	0
1181	14	0.501667	0.506	0.523333	0.746333	0
1181	15	0.502333	0.506	0.522667	0.746333	0
1181	16	0.500333	0.504333	0.510667	0.708333	0
1181	17	0.501	0.505667	0.525	0.748	0
1181	18	0.501333	0.507667	0.523333	0.746333	0
1181	19	0.503	0.505667	0.517667	0.735	0
1181	20	0.502	0.505667	0.517667	0.733667	0
1181	21	0.502	0.504	0.514	0.727	0
1181	22	0.501	0.507667	0.526667	0.755333	0
1181	23	0.501667	0.506667	0.524	0.748667	0
1181	24	0.501	0.506333	0.528	0.754	0
1181	25	0.501667	0.508667	0.524333	0.75	0
1181	26	0.500667	0.504	0.521333	0.729667	0
1181	27	0.501333	0.507667	0.526333	0.754333	0
1181	28	0.500667	0.505333	0.521333	0.737667	0
1181	29	0.501333	0.504667	0.508667	0.706333	0
1181	30	0.501	0.503667	0.509333	0.708	0
1181	31	0.501667	0.506667	0.522333	0.744333	0
1181	32	0.501	0.507	0.525667	0.752667	0
1181	33	0.502333	0.506	0.517333	0.731667	0
1181	34	0.500667	0.504	0.512667	0.720667	0
1181	35	0.501667	0.505333	0.521667	0.74	0
1181	36	0.500667	0.505	0.510333	0.712667	0
1181	37	0.502333	0.506667	0.516	0.729667	0
1181	38	0.502333	0.505333	0.516	0.729	0
1181	39	0.500667	0.504333	0.51	0.706333	0
1181	40	0.501333	0.505333	0.521667	0.738667	0
1181	41	0.500667	0.505333	0.522333	0.739667	0
1181	42	0.501333	0.508333	0.529667	0.757	0
1181	43	0.500667	0.505333	0.521	0.736333	0
1181	44	0.502	0.506667	0.518	0.736	0
1181	45	0.501667	0.504333	0.513667	0.726333	0
1181	46	0.501667	0.504667	0.513667	0.726667	0
1181	47	0.501333	0.504	0.513	0.725	0
1181	48	0.501333	0.506333	0.525333	0.752	0
1181	49	0.501667	0.506667	0.525333	0.752333	0
1181	50	0.501333	0.504333	0.511667	0.716	0
1181	51	0.501333	0.504	0.511	0.714333	0
1181	52	0.501333	0.508333	0.524667	0.750333	0
1181	53	0.501667	0.509	0.529333	0.757667	0
1181	54	0.502	0.508333	0.529333	0.756333	0
1181	55	0.501667	0.507333	0.529667	0.756333	0
1181	56	0.501333	0.506667	0.520667	0.738333	0
1181	57	0.501333	0.505	0.521333	0.734333	0
1181	58	0.501333	0.505667	0.523667	0.744333	0
1181	59	0.501333	0.506	0.523333	0.745333	0
1181	60	0.500667	0.504667	0.510333	0.709	0
1181	61	0.500667	0.505667	0.524333	0.747333	0
1181	62	0.501	0.505333	0.525333	0.748	0
1181	63	0.501667	0.506	0.519	0.734667	0
1181	64	0.501333	0.506333	0.52	0.734667	0
1181	65	0.501667	0.504	0.514667	0.726	0
1181	66	0.500667	0.505333	0.513667	0.724667	0
1181	67	0.501333	0.507	0.525667	0.753667	0
1181	68	0.501667	0.507	0.523333	0.747667	0
1181	69	0.500667	0.506333	0.529333	0.753667	0
1181	70	0.500667	0.505	0.510667	0.713667	0
1181	71	0.502333	0.505333	0.523	0.746333	0
1181	72	0.502	0.507333	0.528	0.755333	0
1181	73	0.501667	0.505667	0.527667	0.753333	0
1181	74	0.501333	0.505667	0.528333	0.752667	0
1181	75	0.502	0.507667	0.523667	0.750667	0
1181	76	0.501	0.504	0.520333	0.728667	0
1181	77	0.500667	0.504	0.521	0.729	0
1181	78	0.501333	0.507333	0.527	0.754333	0
1181	79	0.500667	0.506333	0.526333	0.753	0
1181	80	0.500667	0.506667	0.522	0.74	0
1181	81	0.501	0.506	0.522	0.74	0
1181	82	0.500667	0.506333	0.522	0.739667	0
1181	83	0.500667	0.505667	0.521667	0.738667	0
1181	84	0.501333	0.506	0.520333	0.736333	0
1181	85	0.501	0.504667	0.524333	0.744667	0
1181	86	0.501	0.505333	0.523667	0.742667	0
1181	87	0.501	0.503333	0.51	0.705667	0
1181	88	0.501333	0.504333	0.516667	0.729667	0
1181	89	0.502	0.507333	0.522	0.743333	0
1181	90	0.501	0.507	0.525333	0.752333	0
1181	91	0.502667	0.506333	0.517	0.731333	0
1181	92	0.502333	0.506667	0.516667	0.731333	0
1181	93	0.502333	0.505667	0.517	0.731	0
1181	94	0.502333	0.505	0.515667	0.728	0
1181	95	0.501667	0.505667	0.515333	0.728	0
1181	96	0.503	0.508667	0.523333	0.748333	0
1181	97	0.501667	0.507667	0.524	0.749	0
1181	98	0.501	0.504667	0.512333	0.722	0
1181	99	0.500667	0.505	0.51	0.706667	0
1181	100	0.501333	0.508333	0.529333	0.755667	0
1182	1	0.501333	0.503333	0.512333	0.783333	0
1182	2	0.501333	0.503333	0.521	0.798	0
1182	3	0.501333	0.503	0.519667	0.796	0
1182	4	0.501667	0.506	0.521333	0.803	0
1182	5	0.500667	0.503333	0.517333	0.792	0
1182	6	0.501333	0.502667	0.513333	0.782667	0
1182	7	0.501	0.503	0.508333	0.766667	0
1182	8	0.501	0.504	0.512	0.784	0
1182	9	0.503	0.504667	0.519333	0.797	0
1182	10	0.502667	0.504333	0.517333	0.793667	0
1182	11	0.500667	0.502333	0.517333	0.785333	0
1182	12	0.501	0.504333	0.512667	0.787	0
1182	13	0.501333	0.504	0.509333	0.771	0
1182	14	0.502667	0.504333	0.519	0.796	0
1182	15	0.502333	0.507333	0.521	0.803667	0
1182	16	0.501	0.503	0.519667	0.794	0
1182	17	0.500667	0.505	0.512333	0.785667	0
1182	18	0.501	0.504667	0.512333	0.784667	0
1182	19	0.501333	0.505333	0.521	0.802333	0
1182	20	0.501667	0.505	0.520333	0.801667	0
1182	21	0.501333	0.502667	0.510667	0.779667	0
1182	22	0.501	0.503333	0.508667	0.767	0
1182	23	0.501333	0.502	0.516667	0.782	0
1182	24	0.501333	0.503333	0.517667	0.793333	0
1182	25	0.500667	0.506	0.52	0.797333	0
1182	26	0.501667	0.505	0.518	0.796	0
1182	27	0.501	0.506333	0.521333	0.801667	0
1182	28	0.501	0.503333	0.513333	0.787	0
1182	29	0.501	0.503	0.509667	0.767333	0
1182	30	0.501	0.502667	0.513333	0.782	0
1182	31	0.501	0.502667	0.506667	0.74	0
1182	32	0.501	0.505667	0.511667	0.783667	0
1182	33	0.501667	0.504667	0.520667	0.801333	0
1182	34	0.500667	0.503667	0.509	0.769	0
1182	35	0.501	0.504	0.514	0.789	0
1182	36	0.501333	0.502667	0.512333	0.782333	0
1182	37	0.500667	0.503	0.508	0.742	0
1182	38	0.502	0.504667	0.517333	0.795667	0
1182	39	0.501667	0.504667	0.517667	0.794667	0
1182	40	0.501333	0.506333	0.520667	0.802	0
1182	41	0.501	0.505	0.521	0.799333	0
1182	42	0.501	0.503667	0.509667	0.770667	0
1182	43	0.501	0.502667	0.508333	0.764667	0
1182	44	0.502	0.507	0.520667	0.802667	0
1182	45	0.501333	0.503667	0.516333	0.792	0
1182	46	0.501	0.504	0.517333	0.792667	0
1182	47	0.500333	0.504667	0.513	0.784	0
1182	48	0.501333	0.505333	0.520667	0.801333	0
1182	49	0.501	0.505333	0.522	0.800667	0
1182	50	0.500333	0.504	0.51	0.768667	0
1182	51	0.501	0.507	0.520333	0.799333	0
1182	52	0.500667	0.506333	0.521333	0.8	0
1182	53	0.501	0.504667	0.507667	0.747	0
1182	54	0.501	0.504	0.516667	0.791667	0
1182	55	0.501	0.503667	0.516333	0.790333	0
1182	56	0.501333	0.506	0.519667	0.799667	0
1182	57	0.501	0.502	0.517333	0.782333	0
1182	58	0.500333	0.503667	0.517667	0.792333	0
1182	59	0.500667	0.505333	0.520667	0.795667	0
1182	60	0.501667	0.504667	0.517333	0.794333	0
1182	61	0.500667	0.502667	0.517	0.786333	0
1182	62	0.500333	0.503333	0.515	0.784333	0
1182	63	0.500667	0.503333	0.513	0.781	0
1182	64	0.501	0.503333	0.52	0.796	0
1182	65	0.503	0.504667	0.519	0.796333	0
1182	66	0.501	0.504	0.512667	0.784667	0
1182	67	0.501	0.502667	0.519667	0.793333	0
1182	68	0.501	0.503	0.51	0.777667	0
1182	69	0.501	0.506	0.512	0.784333	0
1182	70	0.501333	0.504333	0.520667	0.8	0
1182	71	0.500667	0.503	0.519	0.790333	0
1182	72	0.501333	0.503	0.507333	0.76	0
1182	73	0.501	0.503	0.511333	0.780333	0
1182	74	0.500333	0.507333	0.521	0.800333	0
1182	75	0.501	0.504667	0.517667	0.793667	0
1182	76	0.501	0.506333	0.520667	0.801333	0
1182	77	0.501333	0.503667	0.513	0.788667	0
1182	78	0.501	0.504667	0.513667	0.788333	0
1182	79	0.501333	0.505333	0.509	0.77	0
1182	80	0.500667	0.502667	0.514	0.781333	1
1182	81	0.501333	0.502333	0.507	0.738333	0
1182	82	0.501333	0.506333	0.522333	0.802667	0
1182	83	0.501	0.504333	0.509	0.769667	0
1182	84	0.501	0.505	0.522667	0.800333	0
1182	85	0.500667	0.503333	0.511333	0.775667	0
1182	86	0.500667	0.504	0.514667	0.789667	0
1182	87	0.500667	0.503667	0.515333	0.787333	0
1182	88	0.500667	0.503	0.507667	0.74	0
1182	89	0.502	0.504667	0.517	0.795	0
1182	90	0.501333	0.504333	0.517667	0.793667	0
1182	91	0.500667	0.504667	0.522	0.799	0
1182	92	0.501	0.502667	0.508	0.764	0
1182	93	0.501333	0.505333	0.520333	0.8	0
1182	94	0.501	0.505333	0.521333	0.8	0
1182	95	0.501667	0.505667	0.52	0.799	0
1182	96	0.500667	0.506333	0.520667	0.799	0
1182	97	0.500667	0.507	0.520333	0.798333	0
1182	98	0.501667	0.505	0.519333	0.797	0
1182	99	0.502	0.506	0.519333	0.798	0
1182	100	0.500667	0.506667	0.52	0.798	0
1183	1	0.501333	0.505333	0.526333	0.775333	0
1183	2	0.500667	0.504667	0.526	0.771333	0
1183	3	0.500667	0.504	0.522	0.766333	0
1183	4	0.501667	0.505333	0.522333	0.771667	0
1183	5	0.502333	0.504333	0.508667	0.722333	0
1183	6	0.502	0.503333	0.513333	0.748333	0
1183	7	0.501667	0.503	0.513667	0.75	0
1183	8	0.500667	0.503667	0.512333	0.737	0
1183	9	0.501333	0.505333	0.516667	0.755333	0
1183	10	0.500333	0.503667	0.517333	0.752667	0
1183	11	0.501	0.503333	0.515667	0.750333	0
1183	12	0.501667	0.505333	0.512667	0.738667	0
1183	13	0.501	0.504	0.514667	0.748333	0
1183	14	0.501	0.505	0.517667	0.757333	0
1183	15	0.501667	0.504667	0.521	0.766667	0
1183	16	0.501	0.504667	0.519667	0.762	0
1183	17	0.500667	0.506333	0.525	0.773667	0
1183	18	0.501	0.503667	0.521	0.765	0
1183	19	0.501333	0.505	0.526667	0.775333	0
1183	20	0.501667	0.506333	0.521667	0.768667	0
1183	21	0.503	0.505667	0.518333	0.758333	0
1183	22	0.502	0.504667	0.508333	0.721333	0
1183	23	0.501667	0.504	0.508667	0.720333	0
1183	24	0.501	0.504333	0.525333	0.773667	0
1183	25	0.501333	0.503667	0.512	0.735333	0
1183	26	0.500333	0.503333	0.518	0.753333	0
1183	27	0.500667	0.504	0.517	0.752	0
1183	28	0.501	0.503	0.516	0.75	0
1183	29	0.501	0.504	0.516	0.751	0
1183	30	0.501333	0.506	0.513	0.737333	0
1183	31	0.500667	0.505333	0.523667	0.769	0
1183	32	0.501	0.505	0.520667	0.762333	0
1183	33	0.502667	0.504	0.524333	0.774	0
1183	34	0.501	0.505333	0.525	0.774667	0
1183	35	0.501333	0.504333	0.508667	0.719667	0
1183	36	0.501	0.505333	0.518	0.757667	0
1183	37	0.502333	0.507	0.521333	0.769	0
1183	38	0.501333	0.504333	0.515	0.749333	0
1183	39	0.501333	0.503333	0.517667	0.751333	0
1183	40	0.502	0.504667	0.520333	0.763667	0
1183	41	0.501333	0.504	0.527667	0.775333	0
1183	42	0.501	0.504	0.528	0.776	0
1183	43	0.501333	0.504333	0.528	0.777	0
1183	44	0.501667	0.505667	0.519	0.762667	0
1183	45	0.501333	0.504333	0.519667	0.761	0
1183	46	0.500667	0.504667	0.521333	0.76	0
1183	47	0.500667	0.504	0.510333	0.728	0
1183	48	0.500667	0.504667	0.511333	0.730333	0
1183	49	0.501667	0.505	0.527	0.775667	0
1183	50	0.503	0.505333	0.518333	0.758	0
1183	51	0.502667	0.505667	0.518333	0.758	0
1183	52	0.501333	0.503667	0.523	0.766667	0
1183	53	0.502	0.505	0.523333	0.771333	0
1183	54	0.502	0.505667	0.523333	0.772	0
1183	55	0.502333	0.504	0.509	0.722	0
1183	56	0.501333	0.503333	0.514333	0.749	0
1183	57	0.501	0.504	0.526	0.772333	0
1183	58	0.501667	0.505667	0.516333	0.755667	0
1183	59	0.501	0.503333	0.517333	0.751	0
1183	60	0.501	0.503333	0.515333	0.748333	0
1183	61	0.500667	0.503667	0.515667	0.749	0
1183	62	0.501667	0.505	0.513333	0.739	0
1183	63	0.501667	0.503333	0.527	0.773	0
1183	64	0.501667	0.505	0.524	0.773333	0
1183	65	0.501	0.505	0.517333	0.755	0
1183	66	0.502	0.505333	0.521	0.767667	0
1183	67	0.502333	0.505333	0.521333	0.768	0
1183	68	0.502	0.506	0.521	0.768	0
1183	69	0.501	0.504	0.511	0.730333	0
1183	70	0.501333	0.503667	0.518	0.753667	0
1183	71	0.501333	0.504	0.516667	0.753	0
1183	72	0.501	0.505333	0.516333	0.754333	0
1183	73	0.501667	0.504333	0.519667	0.762333	0
1183	74	0.501667	0.503667	0.520333	0.761667	0
1183	75	0.501333	0.505	0.528333	0.777333	0
1183	76	0.501667	0.505	0.528667	0.777667	0
1183	77	0.501333	0.504	0.528667	0.776333	0
1183	78	0.501	0.504667	0.519333	0.760667	0
1183	79	0.501	0.506	0.524667	0.772	0
1183	80	0.501333	0.504	0.524	0.771667	0
1183	81	0.501333	0.504	0.524333	0.773667	0
1183	82	0.501333	0.503667	0.520667	0.764667	0
1183	83	0.502	0.504333	0.509	0.721333	0
1183	84	0.501333	0.505	0.517667	0.757667	0
1183	85	0.501333	0.505	0.510667	0.733333	0
1183	86	0.501333	0.506333	0.516	0.752667	0
1183	87	0.501	0.503	0.518333	0.752333	1
1183	88	0.500667	0.504667	0.516667	0.752	0
1183	89	0.501333	0.505	0.519	0.759	0
1183	90	0.500667	0.505333	0.519	0.760667	0
1183	91	0.500667	0.505	0.52	0.759333	0
1183	92	0.501	0.504333	0.520667	0.760667	0
1183	93	0.502	0.505	0.512	0.738	0
1183	94	0.501	0.503667	0.509333	0.729667	0
1183	95	0.503	0.504333	0.523667	0.773667	0
1183	96	0.502	0.504667	0.522667	0.770667	0
1183	97	0.500667	0.505	0.518333	0.756333	0
1183	98	0.500667	0.504	0.528667	0.774667	0
1183	99	0.501	0.504333	0.527667	0.774333	0
1183	100	0.501333	0.505333	0.519333	0.762	0
1184	1	0.501	0.503333	0.507	0.717333	0
1184	2	0.500667	0.505	0.514667	0.743667	0
1184	3	0.501	0.507667	0.519333	0.752667	0
1184	4	0.501333	0.508	0.520667	0.754	0
1184	5	0.502	0.504333	0.513667	0.737667	0
1184	6	0.501333	0.505	0.518333	0.751	0
1184	7	0.502	0.506333	0.522333	0.756333	0
1184	8	0.502	0.503333	0.516667	0.747333	0
1184	9	0.500667	0.504667	0.513667	0.725333	0
1184	10	0.500667	0.506	0.518333	0.751333	0
1184	11	0.500667	0.503333	0.516	0.734333	1
1184	12	0.501	0.506	0.517	0.748667	0
1184	13	0.501	0.507	0.526	0.757333	0
1184	14	0.502333	0.505333	0.520667	0.753	0
1184	15	0.502333	0.504	0.511667	0.727333	0
1184	16	0.501667	0.505	0.512667	0.735	0
1184	17	0.502333	0.507667	0.523	0.758667	0
1184	18	0.500667	0.507667	0.521667	0.752333	0
1184	19	0.501	0.505333	0.514667	0.744667	0
1184	20	0.502	0.504333	0.513333	0.737333	0
1184	21	0.501333	0.505	0.513667	0.736	0
1184	22	0.501333	0.504333	0.513	0.735333	0
1184	23	0.501667	0.504	0.516	0.746	0
1184	24	0.502333	0.504333	0.516	0.747	0
1184	25	0.501333	0.503	0.509667	0.721	0
1184	26	0.500667	0.504	0.513	0.725	0
1184	27	0.500333	0.504	0.518333	0.734333	0
1184	28	0.501333	0.504667	0.518	0.750667	0
1184	29	0.502333	0.505	0.518	0.751	0
1184	30	0.501	0.504667	0.519333	0.749667	0
1184	31	0.501333	0.507	0.525333	0.757	0
1184	32	0.501333	0.506667	0.526	0.756667	0
1184	33	0.502333	0.506667	0.522667	0.757333	0
1184	34	0.500667	0.503667	0.515	0.732667	0
1184	35	0.501333	0.504667	0.508667	0.719	0
1184	36	0.501667	0.508	0.524	0.759	0
1184	37	0.502	0.504	0.515333	0.745	0
1184	38	0.501	0.503	0.507667	0.717667	0
1184	39	0.501	0.503	0.508	0.718333	0
1184	40	0.501	0.503	0.507	0.716	0
1184	41	0.501667	0.505667	0.517667	0.752	0
1184	42	0.501333	0.507333	0.519667	0.753	0
1184	43	0.501	0.505	0.517	0.748333	0
1184	44	0.502	0.505	0.522667	0.754667	0
1184	45	0.501667	0.504	0.511667	0.726333	0
1184	46	0.502	0.507	0.522333	0.756667	0
1184	47	0.501	0.503333	0.507333	0.717667	0
1184	48	0.501	0.505667	0.514333	0.743333	0
1184	49	0.501	0.505	0.519	0.751	0
1184	50	0.502667	0.503667	0.516667	0.747667	0
1184	51	0.501667	0.505333	0.516667	0.751	0
1184	52	0.501667	0.506	0.516	0.751333	0
1184	53	0.501	0.505667	0.518667	0.751	0
1184	54	0.501333	0.505667	0.518	0.751	0
1184	55	0.501	0.505333	0.519	0.751333	0
1184	56	0.500667	0.505667	0.52	0.750333	0
1184	57	0.501	0.508	0.521667	0.753333	0
1184	58	0.502667	0.507333	0.523	0.758333	0
1184	59	0.501667	0.505	0.519	0.752	0
1184	60	0.501	0.507333	0.525667	0.755667	0
1184	61	0.502333	0.506333	0.522	0.756333	0
1184	62	0.501333	0.506	0.512	0.728333	0
1184	63	0.501667	0.504333	0.508667	0.719333	0
1184	64	0.502	0.507	0.523	0.757667	0
1184	65	0.501333	0.507333	0.524	0.758667	0
1184	66	0.501667	0.504667	0.516	0.749667	0
1184	67	0.502	0.504667	0.517	0.75	0
1184	68	0.501667	0.505	0.513667	0.738333	0
1184	69	0.502333	0.505333	0.522667	0.755667	0
1184	70	0.502	0.505333	0.522333	0.755	0
1184	71	0.501	0.504333	0.511333	0.726667	0
1184	72	0.501333	0.504333	0.511667	0.727333	0
1184	73	0.501667	0.503333	0.510333	0.722667	0
1184	74	0.501	0.502333	0.509	0.718333	0
1184	75	0.501333	0.503667	0.513	0.734	0
1184	76	0.502667	0.508333	0.522333	0.758333	0
1184	77	0.501	0.505	0.514667	0.744333	0
1184	78	0.501	0.504333	0.514	0.74	0
1184	79	0.502	0.504667	0.513667	0.738	0
1184	80	0.501667	0.504667	0.513	0.737333	0
1184	81	0.501	0.504667	0.512667	0.734333	0
1184	82	0.502	0.503667	0.516333	0.746333	0
1184	83	0.501	0.503667	0.517667	0.747667	0
1184	84	0.501	0.505667	0.519	0.751667	0
1184	85	0.501	0.503333	0.512667	0.728333	0
1184	86	0.500667	0.504333	0.519333	0.734667	0
1184	87	0.501333	0.507667	0.52	0.753333	0
1184	88	0.501667	0.504667	0.517667	0.750333	0
1184	89	0.501667	0.504333	0.517	0.749333	0
1184	90	0.500333	0.503667	0.515333	0.731667	0
1184	91	0.500667	0.503333	0.514333	0.731333	0
1184	92	0.501	0.504333	0.514333	0.743	0
1184	93	0.501667	0.504	0.514	0.741667	0
1184	94	0.501333	0.504	0.515	0.742333	0
1184	95	0.501667	0.507667	0.523333	0.757333	0
1184	96	0.501333	0.504	0.516	0.745333	0
1184	97	0.501667	0.504	0.515667	0.744333	0
1184	98	0.501333	0.505333	0.517	0.749667	0
1184	99	0.502333	0.506333	0.518333	0.752667	0
1184	100	0.501333	0.504667	0.516667	0.748	0
1185	1	0.500333	0.504	0.512667	0.734333	0
1185	2	0.501333	0.507	0.521667	0.764667	0
1185	3	0.501667	0.507667	0.522333	0.766667	0
1185	4	0.502667	0.506	0.517667	0.761	0
1185	5	0.501	0.504667	0.518333	0.759333	0
1185	6	0.502333	0.505667	0.515	0.756333	0
1185	7	0.502	0.503667	0.51	0.744	0
1185	8	0.501	0.506333	0.525	0.766	0
1185	9	0.501667	0.508	0.520333	0.765333	0
1185	10	0.501333	0.503667	0.52	0.759667	0
1185	11	0.502	0.504333	0.512333	0.750333	0
1185	12	0.501	0.503667	0.509667	0.728667	0
1185	13	0.500667	0.503667	0.512667	0.734	0
1185	14	0.501333	0.507333	0.522667	0.766333	0
1185	15	0.501333	0.505	0.512333	0.750333	0
1185	16	0.501667	0.504333	0.518333	0.760667	0
1185	17	0.502	0.509	0.523667	0.769	0
1185	18	0.502	0.506667	0.523667	0.767	0
1185	19	0.501667	0.506	0.523	0.763667	0
1185	20	0.501	0.503333	0.512333	0.747	0
1185	21	0.501667	0.503667	0.519333	0.76	0
1185	22	0.501	0.503333	0.518667	0.751667	0
1185	23	0.501333	0.503333	0.509333	0.728333	0
1185	24	0.501333	0.504333	0.513333	0.750667	0
1185	25	0.501667	0.507667	0.523	0.767	0
1185	26	0.500667	0.506333	0.525667	0.766333	0
1185	27	0.501	0.502667	0.514333	0.748	0
1185	28	0.501333	0.506	0.525	0.765667	0
1185	29	0.501	0.503667	0.516333	0.750667	0
1185	30	0.502333	0.507667	0.52	0.763667	0
1185	31	0.500667	0.503	0.511667	0.729333	0
1185	32	0.502333	0.506	0.514667	0.754333	0
1185	33	0.501333	0.507333	0.522333	0.765667	0
1185	34	0.501	0.507667	0.523	0.766	0
1185	35	0.501	0.504667	0.517667	0.756667	0
1185	36	0.500667	0.503	0.515	0.749333	0
1185	37	0.501333	0.504667	0.518667	0.760333	0
1185	38	0.500667	0.503667	0.513	0.749667	0
1185	39	0.502	0.508667	0.523667	0.768	0
1185	40	0.502	0.508333	0.524	0.767667	0
1185	41	0.501	0.506667	0.521	0.763667	0
1185	42	0.501667	0.503	0.511333	0.746	0
1185	43	0.501667	0.504667	0.517333	0.758	0
1185	44	0.501333	0.505	0.518333	0.76	0
1185	45	0.501333	0.504333	0.517	0.754333	0
1185	46	0.501667	0.505	0.514333	0.752	0
1185	47	0.501	0.504667	0.517333	0.755667	0
1185	48	0.502	0.504667	0.516333	0.755667	0
1185	49	0.501333	0.506333	0.521667	0.763333	0
1185	50	0.501333	0.506333	0.522	0.765	0
1185	51	0.501	0.508667	0.522667	0.764	0
1185	52	0.502667	0.504667	0.518	0.760333	0
1185	53	0.503	0.505667	0.517667	0.76	0
1185	54	0.503333	0.505667	0.519	0.761333	0
1185	55	0.500667	0.505	0.518333	0.758667	0
1185	56	0.501	0.504667	0.518	0.758333	0
1185	57	0.500667	0.507	0.526333	0.768333	0
1185	58	0.502	0.504	0.510333	0.744333	0
1185	59	0.501333	0.503	0.516	0.751	0
1185	60	0.501667	0.504	0.514667	0.750667	0
1185	61	0.501667	0.504	0.517333	0.755667	0
1185	62	0.501333	0.504333	0.518333	0.759	0
1185	63	0.502	0.503667	0.512667	0.749667	0
1185	64	0.501667	0.509	0.524333	0.768333	0
1185	65	0.502	0.509	0.523333	0.768	0
1185	66	0.501	0.503	0.511333	0.745667	0
1185	67	0.501667	0.507	0.523667	0.766333	0
1185	68	0.502	0.506667	0.523	0.765667	0
1185	69	0.501667	0.506	0.522667	0.763333	0
1185	70	0.501333	0.505	0.511333	0.747667	0
1185	71	0.500667	0.505	0.519667	0.759667	0
1185	72	0.501333	0.505667	0.516333	0.754667	0
1185	73	0.501667	0.505667	0.516	0.754333	0
1185	74	0.501	0.503667	0.519667	0.758	0
1185	75	0.501	0.504667	0.510333	0.747	0
1185	76	0.500667	0.503333	0.512333	0.733	0
1185	77	0.501	0.504667	0.517	0.755333	0
1185	78	0.501333	0.508	0.523333	0.767	0
1185	79	0.501	0.507	0.525333	0.766333	0
1185	80	0.501	0.503	0.513333	0.747	0
1185	81	0.502667	0.505	0.514333	0.752667	0
1185	82	0.502333	0.503667	0.51	0.745	0
1185	83	0.500667	0.502667	0.511667	0.727333	0
1185	84	0.501	0.503333	0.511	0.729	0
