Set_Number	Individual_ID	OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
589	79	0.507667	0.525667	0.674333	2.24261710484438	5.55284521505048	0
589	80	0.508	0.524	0.673667	2.24261710484438	5.23672970661749	0
589	81	0.512333	0.522667	0.662333	0.429096990648092	0.750379129584962	0
589	82	0.514333	0.523333	0.661667	0.253087352220636	0.369351095843365	0
589	83	0.513667	0.523667	0.661333	0.253087352220636	0.411927628170417	0
589	84	0.511667	0.519333	0.665333	0.770637129751372	2.09911605091137	0
589	85	0.512333	0.519333	0.658333	0.497944270432742	0.889705026223968	0
589	86	0.514333	0.52	0.655333	0.25665636190373	0.522305036437389	0
589	87	0.512667	0.522667	0.665333	0.304407389655296	0.759701603350795	0
589	88	0.512333	0.52	0.662667	0.429096990648092	1.25085006990045	0
589	89	0.514	0.520667	0.664	0.202905219316839	0.584843826285099	0
589	90	0.514333	0.520333	0.663667	0.159809915091816	0.537347427361696	0
589	91	0.514333	0.521333	0.665667	0.248999504715622	0.490136833536694	0
589	92	0.513	0.521667	0.663	0.302014329789232	0.657939004299643	0
589	93	0.513	0.520667	0.661667	0.321107730007071	0.668633946769784	0
589	94	0.513667	0.522	0.662667	0.199120085597783	0.451784211942713	0
589	95	0.515	0.52	0.649	0.16864639671467	0.464029783982773	0
589	96	0.514333	0.519333	0.648667	0.32033923585656	0.636415094589441	0
589	97	0.511333	0.52	0.664	0.682666666666667	1.81147169332567	0
589	98	0.508667	0.521667	0.671333	1.9428433592422	4.56409103545418	1
589	99	0.51	0.520667	0.669667	1.80106068414748	4.2606510079815	0
589	100	0.508	0.522667	0.672	2.08894189627257	4.69372187573943	0
590	1	0.508	0.514333	0.667667	2.89452860204073	9.63943059409948	0
590	2	0.515	0.524667	0.676	0.373904920756131	0.754484464231037	0
590	3	0.516	0.524667	0.675667	0.258242721215187	0.677500624168072	0
590	4	0.516333	0.524667	0.677667	0.373904920756131	0.762521910029296	0
590	5	0.508333	0.516333	0.671667	2.39488250334374	8.94845782630766	0
590	6	0.516333	0.524333	0.675667	0.214721403662784	0.679115504508932	0
590	7	0.507667	0.513667	0.671	4.25348129009306	12.5059022240709	0
590	8	0.514	0.526	0.670333	0.450643956424166	1.18826819448182	0
590	9	0.507333	0.514667	0.666667	2.72718213556236	9.93089395008374	0
590	10	0.514	0.522333	0.673	0.586251885443157	1.37404900140137	0
590	11	0.508667	0.512333	0.657	1.06652824128222	2.64615636185309	0
590	12	0.507667	0.512333	0.657667	1.290514815456	2.81495445063484	0
590	13	0.508333	0.512667	0.662333	1.52791490098692	3.03478883416955	0
590	14	0.508667	0.513333	0.661333	1.40397580740792	2.55035054471758	0
590	15	0.507	0.512667	0.660667	1.53187245971124	2.96731781013557	0
590	16	0.508667	0.515667	0.669667	2.68812089328234	8.80253529462462	0
590	17	0.504667	0.508667	0.657667	2.08990002099092	4.90931154531872	0
590	18	0.506333	0.513333	0.662667	1.93840481867527	3.81029227643477	0
590	19	0.506667	0.513	0.663333	1.79981204592537	3.7463616067431	0
590	20	0.506333	0.512	0.662	2.08760086212295	3.86275716326645	0
590	21	0.515333	0.524667	0.676333	0.37564762580204	0.757742330050412	0
590	22	0.515667	0.524667	0.676667	0.373904920756131	0.747962739909214	0
590	23	0.516333	0.525	0.676	0.258242721215187	0.640299730445132	0
590	24	0.516333	0.525333	0.676	0.209083576729925	0.588286417592789	0
590	25	0.516333	0.524333	0.675	0.209083576729925	0.663485401068929	0
590	26	0.516	0.524	0.674333	0.254937455257006	0.669935610644877	0
590	27	0.516	0.525	0.677333	0.258242721215187	0.756983897020636	0
590	28	0.516667	0.525333	0.677	0.312551645081749	0.721963847552324	0
590	29	0.517333	0.525	0.678333	0.372000744001488	0.807018637139922	0
590	30	0.507333	0.514	0.665	2.89452860204073	9.78651377454616	0
590	31	0.507333	0.514333	0.666333	3.07436231645058	10.5176651706627	0
590	32	0.507	0.514	0.663667	2.89452860204073	10.4179515754969	0
590	33	0.508	0.514333	0.667333	2.68185171894556	9.16447295871547	0
590	34	0.515333	0.524	0.673	0.373904920756131	0.750824654634087	0
590	35	0.516	0.523333	0.674333	0.438730081122656	0.868171165040375	0
590	36	0.515	0.524333	0.674	0.373904920756131	0.795847949228888	0
590	37	0.515	0.525333	0.676333	0.440705030108347	1.00809126646367	0
590	38	0.516	0.524667	0.674667	0.259695290858726	0.672327107304626	0
590	39	0.516333	0.523667	0.677333	0.310732790536964	0.732801829898019	0
590	40	0.516333	0.524	0.676667	0.258242721215187	0.712841643081388	0
590	41	0.516333	0.525667	0.678667	0.514782017213102	0.895657034725169	0
590	42	0.516333	0.524667	0.678	0.510909634666791	1.02545643294798	0
590	43	0.517	0.525	0.678667	0.44250415245987	0.815631085065453	0
590	44	0.515667	0.526667	0.670333	0.372000744001488	0.609956154411799	0
590	45	0.515667	0.526	0.669333	0.369936324196777	0.61057632525373	0
590	46	0.515333	0.527	0.671	0.436580473983964	0.726635987457605	0
590	47	0.516	0.527333	0.670333	0.310732790536964	0.568674261286819	0
590	48	0.514667	0.526	0.669667	0.372000744001488	0.755734690774841	0
590	49	0.514333	0.522333	0.671667	0.438730081122656	1.22290629589072	0
590	50	0.514667	0.522333	0.670667	0.438730081122656	1.11308337544862	0
590	51	0.515	0.521667	0.670333	0.383244647730613	1.16943480081654	0
590	52	0.508667	0.512667	0.655333	0.863875076293833	2.24104689144442	0
590	53	0.508333	0.512667	0.654333	0.962633744859431	2.33980556001002	0
590	54	0.508	0.512	0.655333	1.06666666666667	2.45697785111365	0
590	55	0.508	0.516333	0.669667	2.39488250334374	8.4982839132554	0
590	56	0.508333	0.516	0.669	2.21651882751527	8.34269859979534	0
590	57	0.509	0.516333	0.669667	2.27356808516694	8.49114375334672	0
590	58	0.507667	0.515667	0.670333	2.86904276534472	9.56898010937639	0
590	59	0.508667	0.516	0.674	2.57396548593259	9.41167611774175	0
590	60	0.509333	0.516667	0.674667	2.58521549115921	8.977747541913	0
590	61	0.509333	0.516333	0.673333	2.55838881134541	8.97211659876399	0
590	62	0.506667	0.511333	0.653	1.06652824128222	2.98775991368045	0
590	63	0.507333	0.512	0.654	1.06652824128222	2.66829544725149	0
590	64	0.507333	0.512333	0.652667	1.06652824128222	2.59038253166398	0
590	65	0.507667	0.511333	0.653667	1.1759637122638	2.68974230411787	0
590	66	0.507333	0.511333	0.653	1.1759637122638	2.77001309886115	0
590	67	0.507	0.511	0.652333	1.17509296488377	2.92852276805085	0
590	68	0.507667	0.511667	0.652	0.863875076293833	2.53184500763677	0
590	69	0.508333	0.516	0.672667	2.52974318064486	9.4214907654837	0
590	70	0.509	0.516333	0.673	2.52974318064486	8.962451572785	0
590	71	0.508	0.516667	0.672667	2.86904276534472	9.89632032174968	0
590	72	0.508333	0.516	0.671	2.52428360145122	8.80731464840166	0
590	73	0.508	0.515	0.67	2.5184100865677	9.09813064113101	0
590	74	0.507667	0.515667	0.670667	2.86324454589379	9.7543956383887	0
590	75	0.507667	0.514667	0.669333	2.68812089328234	9.57743026378573	0
590	76	0.507667	0.515	0.67	2.68812089328234	9.5890707055432	0
590	77	0.513333	0.521	0.670667	0.599346837263129	1.6061078585612	0
590	78	0.506	0.511667	0.658333	1.29005931218573	3.04623754922589	0
590	79	0.505667	0.511333	0.658667	1.29005931218573	3.21594678701587	0
590	80	0.506	0.511333	0.658667	1.53451348803877	3.19597362398455	0
590	81	0.506333	0.512667	0.658333	1.29005931218573	2.80353942326661	0
590	82	0.505667	0.509667	0.658667	2.08990002099092	3.98341443232433	0
590	83	0.507	0.512	0.660667	1.28520531168236	3.10459079685062	0
590	84	0.506	0.511667	0.661	1.28520531168236	3.34765121783948	0
590	85	0.507	0.514	0.671333	4.69019381625036	12.4757807170137	0
590	86	0.507667	0.513667	0.671667	4.92195059585919	12.5686550494417	0
590	87	0.507333	0.514333	0.672	4.69385493820606	12.3597055646175	0
590	88	0.507333	0.514667	0.671333	4.69385493820606	12.310381995674	0
590	89	0.507333	0.513667	0.671667	4.918494857553	12.71301500228	0
590	90	0.508	0.515333	0.672333	5.14824339296744	12.3785031411914	0
590	91	0.506667	0.514667	0.672	4.918494857553	12.9687115190305	0
590	92	0.507333	0.514667	0.672667	5.14824339296744	12.7447000016321	0
590	93	0.507	0.514333	0.672333	5.14824339296744	12.8898721982111	0
590	94	0.506333	0.514	0.673667	5.8561716849965	14.1563889150623	1
590	95	0.508	0.514667	0.666667	2.55374496624381	8.85052911030582	0
590	96	0.513667	0.522	0.672333	0.586251885443157	1.41950795243975	0
590	97	0.509	0.512667	0.658	0.962370389614384	2.39421487777922	0
590	98	0.508667	0.512	0.658	1.06652824128222	2.89691949720103	0
590	99	0.508333	0.512333	0.656333	1.06652824128222	2.5731168553745	0
590	100	0.508667	0.515	0.668667	2.69396370775748	8.95711902058888	0
591	1	0.508	0.513	0.670333	0.957110458601034	2.38168561883722	0
591	2	0.512333	0.516	0.658667	0.00265071187231916	0.00436822531589822	0
591	3	0.512	0.516	0.658333	0.00265071187231916	0.00302135121937397	0
591	4	0.509333	0.514667	0.664	0.159809915091817	0.231138606299224	0
591	5	0.505333	0.513	0.663667	0.96184378159492	3.08330469582654	0
591	6	0.505	0.510333	0.661667	1.06652824128222	3.28230200382712	0
591	7	0.505667	0.510333	0.659667	0.599973866939612	1.92168540280033	0
591	8	0.505	0.511333	0.662667	1.17596371226381	3.26029274929132	0
591	9	0.512667	0.515667	0.658667	0.00266489155397694	0.00540165098117495	0
591	10	0.512667	0.517	0.658	0.00018224728027363	0.000320768053070352	0
591	11	0.507333	0.510333	0.651333	0.210330100807572	0.708358274256264	0
591	12	0.509	0.511667	0.645	0.0958307721068775	0.292563513701383	0
591	13	0.508	0.512667	0.67	0.957110458601034	2.58384629366595	0
591	14	0.509	0.514	0.663333	0.204626040193224	0.29997145170252	0
591	15	0.504667	0.511	0.660333	1.12141710746859	3.83046171058039	0
591	16	0.506333	0.509667	0.650333	0.215857750858552	0.752654812976896	0
591	17	0.506667	0.51	0.650667	0.259695290858725	0.716965467748028	0
591	18	0.510333	0.513667	0.660667	0.0662347073765813	0.137387623818505	0
591	19	0.511	0.514	0.660333	0.0422151707251857	0.0931290368440989	0
591	20	0.510333	0.513333	0.66	0.0662347073765813	0.124938771988826	0
591	21	0.509	0.512667	0.658333	0.169767315810683	0.269888877742504	0
591	22	0.509333	0.513	0.66	0.130063265212384	0.200869203399256	0
591	23	0.509667	0.513333	0.657	0.119082892937273	0.173910654437515	0
591	24	0.509333	0.513667	0.658333	0.096	0.185002861179717	0
591	25	0.509	0.516	0.660667	0.06560250490932	0.148321328664256	0
591	26	0.508	0.514333	0.661	0.129179120521443	0.346227108662565	0
591	27	0.508	0.513	0.66	0.261012936980151	0.43332614847592	0
591	28	0.506	0.509667	0.658	0.522666666666667	1.64811810279422	0
591	29	0.507667	0.512333	0.655	0.170160495758967	0.509822237836753	0
591	30	0.510667	0.514333	0.661	0.0357280911764001	0.0853664198705816	0
591	31	0.508	0.514667	0.662333	0.094944735640808	0.245036634244796	0
591	32	0.506667	0.511333	0.665667	0.679885618119368	1.07579769122011	0
591	33	0.506333	0.511333	0.665	0.679885618119368	1.16295832960941	0
591	34	0.508333	0.513333	0.672	0.957110458601034	2.33912180210379	0
591	35	0.512333	0.515667	0.658333	0.00265071187231916	0.00659015400355154	0
591	36	0.505667	0.511333	0.665333	1.29005931218573	4.17108639544805	0
591	37	0.506333	0.512333	0.666333	1.40967595558794	4.29513982792818	0
591	38	0.509333	0.514333	0.663667	0.159809915091817	0.218190116893914	0
591	39	0.505	0.510667	0.662	1.06652824128222	3.35960920410006	0
591	40	0.509	0.512667	0.668333	0.51915526041354	0.833731523883916	0
591	41	0.509	0.512333	0.667333	0.520226982111542	0.835857648572886	0
591	42	0.509	0.511667	0.667333	0.520226982111542	0.87485830767194	0
591	43	0.506	0.510333	0.66	0.522568973873215	1.76608465754207	0
591	44	0.505667	0.510667	0.659333	0.599973866939612	1.91995676450806	0
591	45	0.508	0.511667	0.654667	0.362795505238418	0.756956347275806	0
591	46	0.507333	0.511667	0.654667	0.302014329789232	0.770523683397975	0
591	47	0.507333	0.512	0.656	0.199120085597783	0.524724686878465	0
591	48	0.507	0.512333	0.655	0.266386086662728	0.76151297599139	0
591	49	0.505333	0.511333	0.663	1.17567342936862	3.09955560414813	0
591	50	0.505667	0.511333	0.660667	0.96184378159492	2.70505353234074	0
591	51	0.505667	0.511	0.661	1.06652824128223	3.04939534581073	0
591	52	0.505333	0.511333	0.661	0.96184378159492	2.86035743311538	0
591	53	0.512667	0.516	0.658667	0.00266489155397694	0.00295163797174003	0
591	54	0.513	0.516	0.657667	0.00266489155397694	0.00290487238497748	0
591	55	0.512333	0.517667	0.657	0.00266489155397694	0.00290169082482498	0
591	56	0.513	0.517	0.658	0.00018224728027363	0.000283640710541241	0
591	57	0.512333	0.516	0.658	0.00262246568409874	0.00294315788423845	0
591	58	0.506	0.510333	0.650667	0.266666666666667	0.880923606626472	0
591	59	0.506667	0.511	0.651	0.215984192282203	0.728762804756171	0
591	60	0.507333	0.510333	0.651	0.210330100807572	0.708119179419357	0
591	61	0.504667	0.512	0.664	1.29005931218573	4.0501011127646	0
591	62	0.504333	0.511667	0.663	1.29066666666667	4.08377649733862	0
591	63	0.505	0.511667	0.663	1.06666666666667	3.65064158294891	0
591	64	0.504667	0.511667	0.663	1.1759637122638	3.87413996790223	0
591	65	0.513	0.516667	0.659667	0.00288642629468803	0.00732189738090324	0
591	66	0.508333	0.511	0.643	0.130654338655683	0.448485202827596	0
591	67	0.507667	0.511333	0.645667	0.170160495758967	0.556483212601731	0
591	68	0.508	0.512	0.644667	0.096	0.321114571170172	0
591	69	0.508	0.511667	0.644667	0.130555735110458	0.327450083300062	0
591	70	0.508667	0.511333	0.646333	0.130358637583259	0.379882645770332	0
591	71	0.508	0.511667	0.645	0.130654338655681	0.385890236551109	0
591	72	0.509	0.511	0.645	0.130555735110458	0.38597642861228	0
591	73	0.507667	0.513	0.670667	1.16987486378689	2.86341080820401	1
591	74	0.508	0.512333	0.67	0.957110458601034	2.6717085650493	0
591	75	0.505	0.51	0.662333	1.06652824128223	3.37580326218333	0
591	76	0.505333	0.510333	0.661667	1.06666666666667	3.21483343673026	0
591	77	0.507	0.511333	0.652667	0.264146620352127	0.852292057878944	0
591	78	0.506667	0.511	0.652333	0.264915399364061	0.84786729836052	0
591	79	0.506667	0.511667	0.653	0.170160495758967	0.622985717486249	0
591	80	0.510667	0.514333	0.659333	0.0239522156173415	0.0305925127026835	0
591	81	0.510333	0.513667	0.661	0.0662347073765813	0.148495433955355	0
591	82	0.511333	0.514	0.658667	0.0365358895325513	0.0824444767018968	0
591	83	0.509	0.513333	0.658	0.129669946734779	0.185966823180861	0
591	84	0.509	0.513	0.659	0.169767315810683	0.299169378790011	0
591	85	0.509	0.513333	0.660333	0.169767315810683	0.280031566624284	0
591	86	0.509667	0.513667	0.66	0.129669946734779	0.200557001206238	0
591	87	0.509667	0.513667	0.659667	0.095619443797721	0.175030348790741	0
591	88	0.508667	0.513	0.656667	0.130555735110458	0.312900318525721	0
591	89	0.508	0.511667	0.641	0.094482237339380	0.29456889589013	0
591	90	0.508	0.512333	0.666667	0.448828925767639	0.816847633343619	0
591	91	0.506	0.512	0.658	0.522568973873215	1.56013395796387	0
591	92	0.506	0.510667	0.658333	0.599346837263129	1.68665135646949	0
591	93	0.505667	0.510333	0.658667	0.599346837263129	1.77407590517549	0
591	94	0.505667	0.510667	0.658667	0.682221334076331	1.71996798023334	0
591	95	0.51	0.513667	0.659	0.0666578373254708	0.128482523008735	0
591	96	0.510333	0.514667	0.660667	0.0239946882915694	0.0901280011063328	0
591	97	0.511333	0.516333	0.659333	0.0106666666666667	0.021070849981189	0
591	98	0.507333	0.512667	0.666	0.381903575859773	0.747955654809672	0
591	99	0.507667	0.510333	0.644333	0.170441611012814	0.629794098001668	0
591	100	0.506667	0.509333	0.657667	0.59976482210898	1.82039212518759	0
592	1	0.504667	0.514	0.666667	1.93840481867527	6.09017301228178	0
592	2	0.507667	0.512667	0.661667	1.04682087434988	3.4350985716036	0
592	3	0.507	0.513	0.662333	1.15342310902483	3.91337952193107	0
592	4	0.512333	0.516	0.67	1.04997886261707	2.07677424735814	0
592	5	0.511333	0.515667	0.672	1.27235363400659	2.38416161055779	0
592	6	0.504333	0.509667	0.637333	1.30934462571696	3.96482830902874	0
592	7	0.512	0.516333	0.661	0.661008912029344	1.1495085604469	0
592	8	0.512	0.516667	0.661667	0.663972536303391	1.13446225568745	0
592	9	0.511667	0.516333	0.663333	0.583773347556252	1.25744816018047	0
592	10	0.511667	0.516	0.661333	0.581093951879902	1.22079332292812	0
592	11	0.505667	0.511333	0.658333	1.65427190596488	4.97309078011862	0
592	12	0.510333	0.515333	0.667	1.39923394931074	2.63739043939745	0
592	13	0.510333	0.515333	0.666	1.16553480734228	2.46297152628159	0
592	14	0.513333	0.517333	0.669333	0.44250415245987	0.905984415508665	0
592	15	0.514	0.517	0.668333	0.37722773776628	0.85401407998703	0
592	16	0.503667	0.508667	0.629	1.42622168127061	4.39224485253673	0
592	17	0.502667	0.508	0.628667	1.66526649040116	4.63551753257952	0
592	18	0.503	0.508333	0.629333	1.66526649040116	4.54946784816929	0
592	19	0.502667	0.509333	0.629333	1.66526649040116	4.7581247930751	0
592	20	0.505333	0.511	0.654	1.60191719067074	4.10053206805393	0
592	21	0.505333	0.510667	0.655	1.73193194592887	4.32739364053547	0
592	22	0.506333	0.512	0.655	1.22451593900296	3.61820231854415	0
592	23	0.506667	0.512667	0.655667	1.47690222916407	3.69561981644467	0
592	24	0.506333	0.512333	0.655667	1.59517547432907	3.81493618921465	0
592	25	0.505	0.511	0.657333	1.85931561094534	5.18346017443302	0
592	26	0.504667	0.510333	0.658	2.16006545240217	5.57142101690688	0
592	27	0.504333	0.511	0.639333	1.59517547432907	4.75894161495279	0
592	28	0.505	0.511667	0.638333	1.46395256178966	4.47951600426933	0
592	29	0.511333	0.516667	0.664	1.05286617099243	1.99305014896012	0
592	30	0.510333	0.515667	0.666667	1.16553480734228	2.31889968097999	0
592	31	0.511667	0.516667	0.667333	1.03969765892035	2.10961960929009	0
592	32	0.504667	0.513	0.665667	2.08587725904352	6.23764545265002	0
592	33	0.508	0.513	0.661333	1.04682087434988	3.34532937466887	0
592	34	0.506667	0.512667	0.660667	1.1759637122638	4.02055258378382	0
592	35	0.511	0.515667	0.669667	1.15342310902483	2.63183917106044	0
592	36	0.510667	0.517	0.670333	1.38977278552109	2.57201189367323	0
592	37	0.511	0.516333	0.671667	1.26888655742632	2.59798769675512	0
592	38	0.510333	0.515667	0.671333	1.38599674309826	2.80629193827206	0
592	39	0.510667	0.516	0.67	1.15342310902483	2.31369414473775	0
592	40	0.504667	0.509333	0.637333	1.30934462571696	3.88778278183875	0
592	41	0.505	0.509	0.637667	1.55666810709865	4.05227467438364	0
592	42	0.504667	0.511667	0.640333	1.60191719067074	4.83587025561756	0
592	43	0.503333	0.51	0.636667	1.60833409766551	5.15059625094686	0
592	44	0.503667	0.510667	0.638667	1.48860251358075	4.92290714667144	0
592	45	0.504333	0.511	0.639667	1.60191719067074	4.84157165566872	0
592	46	0.504	0.511	0.639667	1.60191719067074	5.15434382376479	0
592	47	0.503333	0.510333	0.639333	1.60191719067074	5.14749482707458	0
592	48	0.511667	0.516333	0.661667	0.663972536303391	1.23574365549776	0
592	49	0.511667	0.516333	0.660667	0.661008912029344	1.1885185505395	0
592	50	0.504333	0.508667	0.634333	1.60191719067074	4.43903514495671	0
592	51	0.504333	0.508667	0.633667	1.47690222916407	4.20701669473294	0
592	52	0.503667	0.508667	0.634	1.47058260346736	4.41926069876079	0
592	53	0.504333	0.51	0.638667	1.42622168127061	4.51782526684428	0
592	54	0.504333	0.51	0.638	1.30139510868899	4.25856045006429	0
592	55	0.503667	0.509667	0.637	1.42622168127061	4.48056443470061	0
592	56	0.504	0.509333	0.637667	1.42622168127061	4.93758847339712	0
592	57	0.503667	0.509667	0.637667	1.43437090525749	4.7433155319426	0
592	58	0.503667	0.51	0.638333	1.53906912246621	4.90924360241683	0
592	59	0.504333	0.509	0.635667	1.30934462571696	4.26569358481298	0
592	60	0.504	0.509333	0.637333	1.54802297110527	4.5034981856728	0
592	61	0.503333	0.51	0.636	1.41777591785998	4.67282749430218	0
592	62	0.504	0.508333	0.636667	1.34477835404186	4.47010358429534	0
592	63	0.503667	0.508333	0.637	1.42622168127061	4.90590621988011	0
592	64	0.505	0.508667	0.636333	1.42622168127061	4.37066974236949	0
592	65	0.505667	0.514	0.665667	1.93360170100418	5.86834176084381	0
592	66	0.505667	0.513333	0.664667	1.79393102266594	5.62850223844419	0
592	67	0.505667	0.512667	0.666	1.93360170100418	5.97739302397753	1
592	68	0.512333	0.518333	0.667333	0.67988561811937	1.28107654606727	0
592	69	0.512333	0.517	0.668	0.678663676837495	1.48202150754351	0
592	70	0.513333	0.517	0.669	0.597884990944488	1.39096761370381	0
592	71	0.512	0.516	0.668333	0.764034465919504	1.52204715887635	0
592	72	0.512333	0.515333	0.667667	0.953174480059498	1.87148945862071	0
592	73	0.512333	0.516	0.669	0.764034465919504	1.55413000471962	0
592	74	0.504	0.511333	0.658333	2.05325364954685	6.75910417232784	0
592	75	0.512	0.518	0.67	0.836108753225184	1.57710435904891	0
592	76	0.512	0.518	0.670667	0.742530897901248	1.65800925719699	0
592	77	0.511667	0.517667	0.669333	0.863500356702153	1.85976135465047	0
592	78	0.513667	0.518	0.668333	0.317121317785181	0.735452472583555	0
592	79	0.514667	0.518	0.668	0.262194634081044	0.649438199159442	0
592	80	0.513333	0.518667	0.67	0.44250415245987	0.84633646491885	0
592	81	0.513667	0.517333	0.669333	0.37564762580204	0.83942326122171	0
592	82	0.514	0.517667	0.670333	0.314223454189503	0.776820144520818	0
592	83	0.515	0.518667	0.670667	0.315747036328306	0.748336085148891	0
592	84	0.513667	0.517	0.67	0.444126386325239	1.0927378839805	0
592	85	0.515	0.518	0.669	0.261012936980151	0.719701451273178	0
592	86	0.514	0.517667	0.669667	0.315747036328306	0.774632648148532	0
592	87	0.513	0.517333	0.669667	0.592470269550978	1.18217110047582	0
592	88	0.513333	0.517667	0.671	0.445570776366231	1.07263896547201	0
592	89	0.513667	0.518667	0.671333	0.37722773776628	0.84145324519144	0
592	90	0.503	0.508333	0.629667	1.80636514640699	4.92455547121618	0
592	91	0.503667	0.508333	0.629333	1.41777591785998	4.41094552337052	0
592	92	0.503	0.507667	0.629	1.81603753373541	4.70284839809389	0
592	93	0.507667	0.514	0.633	0.677557744633122	1.98450699073434	0
592	94	0.508333	0.512667	0.632333	0.592101783760018	1.82795854093312	0
592	95	0.507667	0.511333	0.631333	0.629792105145432	1.99153979301561	0
592	96	0.507667	0.511	0.630333	0.706738648568287	2.21502889482882	0
592	97	0.506333	0.510667	0.633667	0.945529941924171	2.55925826591254	0
592	98	0.506333	0.511333	0.633333	0.851308651903896	2.46503697589227	0
592	99	0.508333	0.512	0.635667	0.809743163566982	2.06026765395762	0
592	100	0.506	0.511	0.633	1.09039666297785	2.61798514598925	0
593	1	0.512667	0.519333	0.675333	0.258242721215187	0.773007461801572	0
593	2	0.509	0.511667	0.672	1.34477835404186	2.8562343277345	0
593	3	0.508667	0.512333	0.671667	1.11574647958754	2.51897715230493	0
593	4	0.508333	0.512	0.671333	1.34477835404186	2.74800902675924	0
593	5	0.507333	0.510333	0.667333	1.36250562076533	3.01514747912852	0
593	6	0.507333	0.510667	0.67	1.24190659502934	2.82556222622169	0
593	7	0.508	0.510333	0.669	1.24713134116548	2.74449528310868	0
593	8	0.507667	0.512	0.671	1.47058260346736	2.94224108243051	0
593	9	0.508333	0.511667	0.670667	1.11574647958754	2.72612660313896	0
593	10	0.512	0.519667	0.675667	0.373904920756131	0.858471449052945	0
593	11	0.514333	0.520667	0.675667	0.165083876457127	0.446766215845808	0
593	12	0.510667	0.515667	0.662667	0.321723168530606	0.879971018993428	0
593	13	0.511	0.514	0.665667	0.447922735579551	1.10106635384796	0
593	14	0.510667	0.513667	0.663	0.446836473654542	1.00737308624088	0
593	15	0.510667	0.517667	0.681	0.663972536303391	1.85013923664309	0
593	16	0.51	0.518	0.679667	0.666722288784212	1.92218404274144	0
593	17	0.51	0.520333	0.676667	0.669256862947167	1.67041323015921	0
593	18	0.511667	0.522667	0.675	0.248999504715622	0.790714052197724	0
593	19	0.513	0.52	0.676667	0.357261110268366	0.848056737566596	0
593	20	0.513	0.519	0.676333	0.294005491738043	0.80468022604558	0
593	21	0.513	0.521	0.678333	0.310732790536964	0.728036678871936	0
593	22	0.511	0.518	0.677333	0.514782017213102	1.47175984314126	0
593	23	0.509667	0.514	0.675667	0.86087948388325	2.31444849951516	0
593	24	0.510667	0.514333	0.673667	0.768275925537618	1.96870418014614	0
593	25	0.511333	0.515333	0.674	0.597884990944488	1.82818990215652	0
593	26	0.508667	0.514667	0.671	0.671128454492766	1.89381609863959	0
593	27	0.51	0.516667	0.676	0.843009879470235	2.00159774276242	0
593	28	0.509333	0.514667	0.673	0.832300094835974	2.38547791345535	0
593	29	0.512	0.522	0.674667	0.248999504715622	0.823944316220607	0
593	30	0.512333	0.522667	0.674	0.25665636190373	0.784468760038383	0
593	31	0.513	0.521333	0.680667	0.310732790536964	0.797770018795396	0
593	32	0.51	0.514667	0.675667	0.768275925537618	2.20682740151166	0
593	33	0.510667	0.515	0.673333	0.597884990944488	1.67046763863667	0
593	34	0.511	0.514333	0.673333	0.595591263534862	1.8117265804795	0
593	35	0.511	0.517	0.680333	0.556842331221962	1.87823291755731	0
593	36	0.510667	0.516667	0.680333	0.671575057313809	1.97318232916417	0
593	37	0.511333	0.518	0.678667	0.514782017213102	1.16794449382126	0
593	38	0.512	0.519	0.680333	0.514782017213102	1.21868035992944	0
593	39	0.511667	0.519333	0.678667	0.44250415245987	1.14640249517621	0
593	40	0.510667	0.517333	0.679	0.851550153882265	1.71898907016417	0
593	41	0.511	0.517333	0.678	0.669256862947167	1.64827054873807	0
593	42	0.513333	0.521	0.677333	0.254937455257006	0.678880449016397	0
593	43	0.51	0.516667	0.674667	0.661008912029342	1.78791491109108	0
593	44	0.509667	0.516	0.673	0.654445800298594	1.81282640867071	0
593	45	0.510333	0.515667	0.674333	0.73882105637597	1.76095110100286	0
593	46	0.512	0.515333	0.661333	0.381903575859773	0.691191390589035	0
593	47	0.512	0.516333	0.662	0.320339235856559	0.68300769921032	0
593	48	0.512	0.515667	0.661	0.381903575859773	0.66974211686218	0
593	49	0.511667	0.519	0.676333	0.372000744001488	1.03864328226119	0
593	50	0.511333	0.519333	0.676333	0.436580473983964	1.1146965152863	0
593	51	0.512	0.519667	0.677667	0.372000744001488	0.941140878269225	0
593	52	0.511333	0.520333	0.678	0.372000744001488	1.02951515092056	0
593	53	0.511333	0.519667	0.677	0.436580473983964	1.03973367831527	0
593	54	0.512667	0.52	0.676333	0.287994563094544	0.781531083229226	0
593	55	0.513	0.52	0.675	0.287994563094544	0.709423913087245	0
593	56	0.510667	0.514667	0.677667	0.680886170158634	2.0452898365409	1
593	57	0.510667	0.515	0.675667	0.679885618119368	1.91514320615751	0
593	58	0.509	0.511667	0.672333	1.35098604643324	2.85874629833346	0
593	59	0.508333	0.512667	0.670333	1.12141710746859	2.57223519753188	0
593	60	0.508667	0.512667	0.672	1.23059696747409	2.5972109722027	0
593	61	0.508333	0.512	0.671	1.11574647958754	2.66745384862665	0
593	62	0.508333	0.511667	0.672	1.14566852221486	2.85648266332234	0
593	63	0.509	0.513	0.672333	1.01197503794906	2.41884601087346	0
593	64	0.508	0.512	0.670667	1.34477835404186	2.78729314691697	0
